PACKET INFORMATION OF spot_6
Report Taken on : 30/Apr/18 10:12:30
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
108      DUMMY60          92 F8 00 06 1D 55 A6 E4 CE FF 00 60 00 03 06 43 00 00 00 00 00 00 72 07                                           2018     652529407     04/29/2018 00:09:31:984     7509      
109      DUMMY60          72 07 00 06 1D 56 A6 E4 CE FF 00 60 00 04 06 43 00 00 00 00 00 00 9F F2                                           2018     652529407     04/29/2018 00:09:31:984     7510      
110      DUMMY60          9F F2 00 06 1D 57 A6 E4 CE FF 00 60 00 05 06 43 00 00 00 00 00 00 E9 CA                                           2018     652529407     04/29/2018 00:09:31:984     7511      
111      DUMMY60          E9 CA 00 06 1D 58 A6 E4 CE FF 00 60 00 06 06 43 00 00 00 00 00 00 03 70                                           2018     652529407     04/29/2018 00:09:31:984     7512      
112      DUMMY60          03 70 00 06 1D 59 A6 E4 CE FF 00 60 00 07 06 43 00 00 00 00 00 00 B9 E1                                           2018     652529407     04/29/2018 00:09:31:984     7513      
113      DUMMY60          B9 E1 00 06 1D 5A A6 E4 CE FF 00 60 00 08 06 43 00 00 00 00 00 00 95 29                                           2018     652529407     04/29/2018 00:09:31:984     7514      
114      DUMMY60          95 29 00 06 1D 5B A6 E4 CE FF 00 60 00 09 06 43 00 00 00 00 00 00 1F 4B                                           2018     652529407     04/29/2018 00:09:31:984     7515      
115      DUMMY60          1F 4B 00 06 1D 5C A6 E4 CE FF 00 60 00 0A 06 43 00 00 00 00 00 00 D2 27                                           2018     652529407     04/29/2018 00:09:31:984     7516      
116      DUMMY60          D2 27 00 06 1D 5D A6 E4 CE FF 00 60 00 0B 06 43 00 00 00 00 00 00 6C 13                                           2018     652529407     04/29/2018 00:09:31:984     7517      
117      DUMMY60          6C 13 00 06 1D 5E A6 E4 CE FF 00 60 00 0C 06 43 00 00 00 00 00 00 47 7F                                           2018     652529407     04/29/2018 00:09:31:984     7518      
118      DUMMY60          47 7F 00 06 1D 5F A6 E4 CE FF 00 60 00 0D 06 43 00 00 00 00 00 00 80 D8                                           2018     652529407     04/29/2018 00:09:31:984     7519      
119      DUMMY60          80 D8 00 06 1D 60 A6 E4 CE FF 00 60 00 0E 06 43 00 00 00 00 00 00 36 10                                           2018     652529407     04/29/2018 00:09:31:984     7520      
120      DUMMY60          36 10 00 06 1D 61 A6 E4 CE FF 00 60 00 0F 06 43 00 00 00 00 00 00 3E B2                                           2018     652529407     04/29/2018 00:09:31:984     7521      
121      DUMMY60          3E B2 00 06 1D 62 A6 E4 CE FF 00 60 00 10 06 43 00 00 00 00 00 00 1A 07                                           2018     652529407     04/29/2018 00:09:31:984     7522      
122      DUMMY60          1A 07 00 06 1D 63 A6 E4 CE FF 00 60 00 11 06 43 00 00 00 00 00 00 2B FD                                           2018     652529407     04/29/2018 00:09:31:984     7523      
123      DUMMY60          2B FD 00 06 1D 64 A6 E4 CE FF 00 60 00 12 06 43 00 00 00 00 00 00 14 73                                           2018     652529407     04/29/2018 00:09:31:984     7524      
124      DUMMY60          14 73 00 06 1D 65 A6 E4 CE FF 00 60 00 13 06 43 00 00 00 00 00 00 52 3F                                           2018     652529407     04/29/2018 00:09:31:984     7525      
125      DUMMY60          52 3F 00 06 1D 66 A6 E4 CE FF 00 60 00 14 06 43 00 00 00 00 00 00 C8 A2                                           2018     652529407     04/29/2018 00:09:31:984     7526      
126      DUMMY60          C8 A2 00 06 1D 67 A6 E4 CE FF 00 60 00 15 06 43 00 00 00 00 00 00 74 B9                                           2018     652529407     04/29/2018 00:09:31:984     7527      
127      DUMMY60          74 B9 00 06 1D 68 A6 E4 CE FF 00 60 00 16 06 43 00 00 00 00 00 00 17 5F                                           2018     652529407     04/29/2018 00:09:31:984     7528      
128      DUMMY60          17 5F 00 06 1D 69 A6 E4 CE FF 00 60 00 17 06 43 00 00 00 00 00 00 19 56                                           2018     652529407     04/29/2018 00:09:31:984     7529      
129      DUMMY60          19 56 00 06 1D 6A A6 E4 CE FF 00 60 00 18 06 43 00 00 00 00 00 00 88 F6                                           2018     652529407     04/29/2018 00:09:31:984     7530      
130      DUMMY60          88 F6 00 06 1D 6B A6 E4 CE FF 00 60 00 19 06 43 00 00 00 00 00 00 22 6B                                           2018     652529407     04/29/2018 00:09:31:984     7531      
131      TIMEPACKET       22 6B 00 06 1D 6C A6 E4 DD FF 00 05 00 00 00 00 00 00 00 00 00 00 F8 86                                           2018     652533247     04/29/2018 00:10:31:984     7532      
132      DUMMY60          F8 86 00 06 1D 6D A6 E4 E7 BF 00 60 00 01 06 43 00 00 00 00 00 00 F7 82                                           2018     652535743     04/29/2018 00:11:10:984     7533      
133      DUMMY60          F7 82 00 06 1D 6E A6 E4 EC FF 00 60 00 02 06 45 00 00 00 00 00 00 5E EC                                           2018     652537087     04/29/2018 00:11:31:984     7534      
134      DUMMY60          5E EC 00 06 1D 6F A6 E4 EC FF 00 60 00 03 06 45 00 00 00 00 00 00 43 A3                                           2018     652537087     04/29/2018 00:11:31:984     7535      
135      DUMMY60          43 A3 00 06 1D 70 A6 E4 EC FF 00 60 00 04 06 45 00 00 00 00 00 00 ED 4B                                           2018     652537087     04/29/2018 00:11:31:984     7536      
136      DUMMY60          ED 4B 00 06 1D 71 A6 E4 EC FF 00 60 00 05 06 45 00 00 00 00 00 00 0B B7                                           2018     652537087     04/29/2018 00:11:31:984     7537      
137      DUMMY60          0B B7 00 06 1D 72 A6 E4 EC FF 00 60 00 06 06 45 00 00 00 00 00 00 68 67                                           2018     652537087     04/29/2018 00:11:31:984     7538      
