PACKET INFORMATION OF spot_5
Report Taken on : 30/Apr/18 09:59:49
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
52        TIMEPACKET       0A 3A 00 05 04 33 A6 E4 77 BF 00 05 00 00 00 00 00 00 00 00 00 00 13 17                                           2018     652507071     04/29/2018 00:03:42:984     1075      
53        DUMMY60          13 17 00 05 04 34 A6 E4 85 BF 00 60 00 02 06 6B 00 00 00 00 00 00 97 07                                           2018     652510655     04/29/2018 00:04:38:984     1076      
54        DUMMY60          97 07 00 05 04 35 A6 E4 85 BF 00 60 00 03 06 6B 00 00 00 00 00 00 FF DF                                           2018     652510655     04/29/2018 00:04:38:984     1077      
55        DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF DF 00 05 04 36 A6 E4 85 BF 00 60 00 04 06 6B 00 00 00 00 00 00 F2 27      2018     652510655     04/29/2018 00:04:38:984     1078      
56        DUMMY60          F2 27 00 05 04 37 A6 E4 85 BF 00 60 00 05 06 6B 00 00 00 00 00 00 FC 46                                           2018     652510655     04/29/2018 00:04:38:984     1079      
57        DUMMY60          FC 46 00 05 04 38 A6 E4 85 BF 00 60 00 06 06 6B 00 00 00 00 00 00 C5 D5                                           2018     652510655     04/29/2018 00:04:38:984     1080      
58        DUMMY60          C5 D5 00 05 04 39 A6 E4 85 BF 00 60 00 07 06 6B 00 00 00 00 00 00 0C 9E                                           2018     652510655     04/29/2018 00:04:38:984     1081      
59        DUMMY60          0C 9E 00 05 04 3A A6 E4 85 BF 00 60 00 08 06 6B 00 00 00 00 00 00 43 63                                           2018     652510655     04/29/2018 00:04:38:984     1082      
60        DUMMY60          43 63 00 05 04 3B A6 E4 85 BF 00 60 00 09 06 6B 00 00 00 00 00 00 F1 A5                                           2018     652510655     04/29/2018 00:04:38:984     1083      
61        DUMMY60          F1 A5 00 05 04 3C A6 E4 85 BF 00 60 00 0A 06 6B 00 00 00 00 00 00 E9 6D                                           2018     652510655     04/29/2018 00:04:38:984     1084      
62        DUMMY60          E9 6D 00 05 04 3D A6 E4 85 BF 00 60 00 0B 06 6B 00 00 00 00 00 00 13 A5                                           2018     652510655     04/29/2018 00:04:38:984     1085      
63        DUMMY60          13 A5 00 05 04 3E A6 E4 85 BF 00 60 00 0C 06 6B 00 00 00 00 00 00 4C F3                                           2018     652510655     04/29/2018 00:04:38:984     1086      
64        DUMMY60          4C F3 00 05 04 3F A6 E4 85 BF 00 60 00 0D 06 6B 00 00 00 00 00 00 D9 69                                           2018     652510655     04/29/2018 00:04:38:984     1087      
65        DUMMY60          D9 69 00 05 04 40 A6 E4 85 BF 00 60 00 0E 06 6B 00 00 00 00 00 00 5A 44                                           2018     652510655     04/29/2018 00:04:38:984     1088      
66        DUMMY60          5A 44 00 05 04 41 A6 E4 85 BF 00 60 00 0F 06 6B 00 00 00 00 00 00 DD F8                                           2018     652510655     04/29/2018 00:04:38:984     1089      
67        DUMMY60          DD F8 00 05 04 42 A6 E4 85 BF 00 60 00 10 06 6B 00 00 00 00 00 00 91 9F                                           2018     652510655     04/29/2018 00:04:38:984     1090      
68        DUMMY60          91 9F 00 05 04 43 A6 E4 85 BF 00 60 00 11 06 6B 00 00 00 00 00 00 59 AB                                           2018     652510655     04/29/2018 00:04:38:984     1091      
69        DUMMY60          59 AB 00 05 04 44 A6 E4 85 BF 00 60 00 12 06 6B 00 00 00 00 00 00 D3 E0                                           2018     652510655     04/29/2018 00:04:38:984     1092      
70        DUMMY60          D3 E0 00 05 04 45 A6 E4 85 BF 00 60 00 13 06 6B 00 00 00 00 00 00 AD 9C                                           2018     652510655     04/29/2018 00:04:38:984     1093      
71        DUMMY60          AD 9C 00 05 04 46 A6 E4 85 BF 00 60 00 14 06 6B 00 00 00 00 00 00 3D 3F                                           2018     652510655     04/29/2018 00:04:38:984     1094      
72        DUMMY60          3D 3F 00 05 04 47 A6 E4 85 BF 00 60 00 15 06 6B 00 00 00 00 00 00 94 41                                           2018     652510655     04/29/2018 00:04:38:984     1095      
73        DUMMY60          94 41 00 05 04 48 A6 E4 85 BF 00 60 00 16 06 6B 00 00 00 00 00 00 24 F8                                           2018     652510655     04/29/2018 00:04:38:984     1096      
74        DUMMY60          24 F8 00 05 04 49 A6 E4 85 BF 00 60 00 17 06 6B 00 00 00 00 00 00 1D 5D                                           2018     652510655     04/29/2018 00:04:38:984     1097      
75        DUMMY60          1D 5D 00 05 04 4A A6 E4 85 BF 00 60 00 18 06 6B 00 00 00 00 00 00 D9 A5                                           2018     652510655     04/29/2018 00:04:38:984     1098      
76        DUMMY60          D9 A5 00 05 04 4B A6 E4 85 BF 00 60 00 19 06 6B 00 00 00 00 00 00 8B 70                                           2018     652510655     04/29/2018 00:04:38:984     1099      
77        DUMMY60          8B 70 00 05 04 4C A6 E4 86 BF 00 60 00 01 06 6A 00 00 00 00 00 00 14 AB                                           2018     652510911     04/29/2018 00:04:42:984     1100      
78        TIMEPACKET       14 AB 00 05 04 4D A6 E4 95 BF 00 05 00 00 00 00 00 00 00 00 00 00 49 43                                           2018     652514751     04/29/2018 00:05:42:984     1101      
79        DUMMY60          49 43 00 05 04 4E A6 E4 A3 BF 00 60 00 02 06 69 00 00 00 00 00 00 82 90                                           2018     652518335     04/29/2018 00:06:38:984     1102      
80        DUMMY60          82 90 00 05 04 4F A6 E4 A3 BF 00 60 00 03 06 69 00 00 00 00 00 00 33 39                                           2018     652518335     04/29/2018 00:06:38:984     1103      
81        DUMMY60          33 39 00 05 04 50 A6 E4 A3 BF 00 60 00 04 06 69 00 00 00 00 00 00 48 5C                                           2018     652518335     04/29/2018 00:06:38:984     1104      
82        DUMMY60          48 5C 00 05 04 51 A6 E4 A3 BF 00 60 00 05 06 69 00 00 00 00 00 00 FD 67                                           2018     652518335     04/29/2018 00:06:38:984     1105      
83        DUMMY60          FD 67 00 05 04 52 A6 E4 A3 BF 00 60 00 06 06 69 00 00 00 00 00 00 64 D9                                           2018     652518335     04/29/2018 00:06:38:984     1106      
84        DUMMY60          64 D9 00 05 04 53 A6 E4 A3 BF 00 60 00 07 06 69 00 00 00 00 00 00 0D 2A                                           2018     652518335     04/29/2018 00:06:38:984     1107      
85        DUMMY60          0D 2A 00 05 04 54 A6 E4 A3 BF 00 60 00 08 06 69 00 00 00 00 00 00 AB 8B                                           2018     652518335     04/29/2018 00:06:38:984     1108      
86        DUMMY60          AB 8B 00 05 04 55 A6 E4 A3 BF 00 60 00 09 06 69 00 00 00 00 00 00 12 22                                           2018     652518335     04/29/2018 00:06:38:984     1109      
