PACKET INFORMATION OF spot_10
Report Taken on : 30/Apr/18 10:14:26
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
50        DUMMY60          EE 6A 00 0A 1F F9 A6 E4 5E 3F 00 60 00 19 06 B7 00 00 00 00 00 00 86 89                                           2018     652500543     04/29/2018 00:02:00:984     8185      
51        TIMEPACKET       86 89 00 0A 1F FA A6 E4 6D 3F 00 05 00 00 00 00 00 00 00 00 00 00 53 02                                           2018     652504383     04/29/2018 00:03:00:984     8186      
52        DUMMY60          53 02 00 0A 1F FB A6 E4 79 3F 00 60 00 01 06 B7 00 00 00 00 00 00 10 7A                                           2018     652507455     04/29/2018 00:03:48:984     8187      
53        DUMMY60          10 7A 00 0A 1F FC A6 E4 7C 3F 00 60 00 02 06 B5 00 00 00 00 00 00 9D F3                                           2018     652508223     04/29/2018 00:04:00:984     8188      
54        DUMMY60          9D F3 00 0A 1F FD A6 E4 7C 3F 00 60 00 03 06 B5 00 00 00 00 00 00 64 F1                                           2018     652508223     04/29/2018 00:04:00:984     8189      
55        DUMMY60          64 F1 00 0A 1F FE A6 E4 7C 3F 00 60 00 04 06 B5 00 00 00 00 00 00 D4 EE                                           2018     652508223     04/29/2018 00:04:00:984     8190      
56        DUMMY60          D4 EE 00 0A 1F FF A6 E4 7C 3F 00 60 00 05 06 B5 00 00 00 00 00 00 0A 6A                                           2018     652508223     04/29/2018 00:04:00:984     8191      
57        DUMMY60          0A 6A 00 0A 20 00 A6 E4 7C 3F 00 60 00 06 06 B5 00 00 00 00 00 00 DF 89                                           2018     652508223     04/29/2018 00:04:00:984     8192      
58        DUMMY60          DF 89 00 0A 20 01 A6 E4 7C 3F 00 60 00 07 06 B5 00 00 00 00 00 00 72 42                                           2018     652508223     04/29/2018 00:04:00:984     8193      
59        DUMMY60          72 42 00 0A 20 02 A6 E4 7C 3F 00 60 00 08 06 B5 00 00 00 00 00 00 13 E5                                           2018     652508223     04/29/2018 00:04:00:984     8194      
60        DUMMY60          13 E5 00 0A 20 03 A6 E4 7C 3F 00 60 00 09 06 B5 00 00 00 00 00 00 08 DC                                           2018     652508223     04/29/2018 00:04:00:984     8195      
61        DUMMY60          08 DC 00 0A 20 04 A6 E4 7C 3F 00 60 00 0A 06 B5 00 00 00 00 00 00 9B 4D                                           2018     652508223     04/29/2018 00:04:00:984     8196      
62        DUMMY60          9B 4D 00 0A 20 05 A6 E4 7C 3F 00 60 00 0B 06 B5 00 00 00 00 00 00 BC E0                                           2018     652508223     04/29/2018 00:04:00:984     8197      
63        DUMMY60          BC E0 00 0A 20 06 A6 E4 7C 3F 00 60 00 0C 06 B5 00 00 00 00 00 00 01 85                                           2018     652508223     04/29/2018 00:04:00:984     8198      
64        DUMMY60          01 85 00 0A 20 07 A6 E4 7C 3F 00 60 00 0D 06 B5 00 00 00 00 00 00 A7 80                                           2018     652508223     04/29/2018 00:04:00:984     8199      
65        DUMMY60          A7 80 00 0A 20 08 A6 E4 7C 3F 00 60 00 0E 06 B5 00 00 00 00 00 00 61 FE                                           2018     652508223     04/29/2018 00:04:00:984     8200      
66        DUMMY60          61 FE 00 0A 20 09 A6 E4 7C 3F 00 60 00 0F 06 B5 00 00 00 00 00 00 02 01                                           2018     652508223     04/29/2018 00:04:00:984     8201      
67        DUMMY60          02 01 00 0A 20 0A A6 E4 7C 3F 00 60 00 10 06 B5 00 00 00 00 00 00 99 08                                           2018     652508223     04/29/2018 00:04:00:984     8202      
68        DUMMY60          99 08 00 0A 20 0B A6 E4 7C 3F 00 60 00 11 06 B5 00 00 00 00 00 00 97 51                                           2018     652508223     04/29/2018 00:04:00:984     8203      
69        DUMMY60          97 51 00 0A 20 0C A6 E4 7C 3F 00 60 00 12 06 B5 00 00 00 00 00 00 65 D2                                           2018     652508223     04/29/2018 00:04:00:984     8204      
70        DUMMY60          65 D2 00 0A 20 0D A6 E4 7C 3F 00 60 00 13 06 B5 00 00 00 00 00 00 A5 50                                           2018     652508223     04/29/2018 00:04:00:984     8205      
71        DUMMY60          A5 50 00 0A 20 0E A6 E4 7C 3F 00 60 00 14 06 B5 00 00 00 00 00 00 C7 33                                           2018     652508223     04/29/2018 00:04:00:984     8206      
72        DUMMY60          C7 33 00 0A 20 0F A6 E4 7C 3F 00 60 00 15 06 B5 00 00 00 00 00 00 20 43                                           2018     652508223     04/29/2018 00:04:00:984     8207      
73        DUMMY60          20 43 00 0A 20 10 A6 E4 7C 3F 00 60 00 16 06 B5 00 00 00 00 00 00 6A F3                                           2018     652508223     04/29/2018 00:04:00:984     8208      
74        DUMMY60          6A F3 00 0A 20 11 A6 E4 7C 3F 00 60 00 17 06 B5 00 00 00 00 00 00 74 E1                                           2018     652508223     04/29/2018 00:04:00:984     8209      
75        DUMMY60          74 E1 00 0A 20 12 A6 E4 7C 3F 00 60 00 18 06 B5 00 00 00 00 00 00 77 87                                           2018     652508223     04/29/2018 00:04:00:984     8210      
76        DUMMY60          77 87 00 0A 20 13 A6 E4 7C 3F 00 60 00 19 06 B5 00 00 00 00 00 00 F0 95                                           2018     652508223     04/29/2018 00:04:00:984     8211      
77        TIMEPACKET       F0 95 00 0A 20 14 A6 E4 8B 3F 00 05 00 00 00 00 00 00 00 00 00 00 B6 E3                                           2018     652512063     04/29/2018 00:05:00:984     8212      
78        DUMMY60          B6 E3 00 0A 20 15 A6 E4 97 3F 00 60 00 01 06 B8 00 00 00 00 00 00 F6 75                                           2018     652515135     04/29/2018 00:05:48:984     8213      
79        DUMMY60          F6 75 00 0A 20 16 A6 E4 9A 3F 00 60 00 02 06 B8 00 00 00 00 00 00 36 B5                                           2018     652515903     04/29/2018 00:06:00:984     8214      
80        DUMMY60          36 B5 00 0A 20 17 A6 E4 9A 3F 00 60 00 03 06 B8 00 00 00 00 00 00 8F 21                                           2018     652515903     04/29/2018 00:06:00:984     8215      
81        DUMMY60          8F 21 00 0A 20 18 A6 E4 9A 3F 00 60 00 04 06 B8 00 00 00 00 00 00 4A AB                                           2018     652515903     04/29/2018 00:06:00:984     8216      
82        DUMMY60          4A AB 00 0A 20 19 A6 E4 9A 3F 00 60 00 05 06 B8 00 00 00 00 00 00 56 6B                                           2018     652515903     04/29/2018 00:06:00:984     8217      
83        DUMMY60          56 6B 00 0A 20 1A A6 E4 9A 3F 00 60 00 06 06 B8 00 00 00 00 00 00 23 37                                           2018     652515903     04/29/2018 00:06:00:984     8218      
84        DUMMY60          23 37 00 0A 20 1B A6 E4 9A 3F 00 60 00 07 06 B8 00 00 00 00 00 00 2D A8                                           2018     652515903     04/29/2018 00:06:00:984     8219      
85        DUMMY60          2D A8 00 0A 20 1C A6 E4 9A 3F 00 60 00 08 06 B8 00 00 00 00 00 00 9B D7                                           2018     652515903     04/29/2018 00:06:00:984     8220      
86        DUMMY60          9B D7 00 0A 20 1D A6 E4 9A 3F 00 60 00 09 06 B8 00 00 00 00 00 00 2F 6F                                           2018     652515903     04/29/2018 00:06:00:984     8221      
87        DUMMY60          2F 6F 00 0A 20 1E A6 E4 9A 3F 00 60 00 0A 06 B8 00 00 00 00 00 00 83 DE                                           2018     652515903     04/29/2018 00:06:00:984     8222      
88        DUMMY60          83 DE 00 0A 20 1F A6 E4 9A 3F 00 60 00 0B 06 B8 00 00 00 00 00 00 31 A9                                           2018     652515903     04/29/2018 00:06:00:984     8223      
