PACKET INFORMATION OF SPOT_8
Report Taken on : 03/May/18 09:49:10
From: 02/May/18  08:00:00
To: 03/May/18  08:00:00 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
1665     DUMMY60          EE 1F 00 08 C7 8D A8 3D 29 7F 00 60 00 07 0D 4C AF 16 AB 00 74 41 23 77                                           2018     675096959     05/03/2018 02:06:29:984     51085     
1666     TIMEWRITELOW     23 77 00 08 C7 8E A8 3D 29 7F 00 03 01 00 00 3F 00 00 00 00 00 00 F7 C6                                           2018     675096959     05/03/2018 02:06:29:984     51086     
1667     DUMMY60          F7 C6 00 08 C7 8F A8 3D 29 97 00 60 00 07 0D 47 AF 17 AC 00 74 41 4C 48                                           2018     675096983     05/03/2018 02:06:30:359     51087     
1668     DUMMY60          4C 48 00 08 C7 90 A8 3D 31 26 00 60 00 07 0D 46 AF 16 AB 00 73 41 3B A7                                           2018     675098918     05/03/2018 02:07:00:593     51088     
1669     DUMMY60          3B A7 00 08 C7 91 A8 3D 38 3F 00 60 00 01 0D 4A 00 00 00 00 00 00 02 1C                                           2018     675100735     05/03/2018 02:07:28:984     51089     
1670     DUMMY60          02 1C 00 08 C7 92 A8 3D 38 3F 00 60 00 02 0D 4A 00 00 00 00 00 00 EE 39                                           2018     675100735     05/03/2018 02:07:28:984     51090     
1671     DUMMY60          EE 39 00 08 C7 93 A8 3D 38 3F 00 60 00 03 0D 4A 00 00 00 00 00 00 56 8E                                           2018     675100735     05/03/2018 02:07:28:984     51091     
1672     DUMMY60          56 8E 00 08 C7 94 A8 3D 38 3F 00 60 00 04 0D 4A 00 00 00 00 00 00 1A 4C                                           2018     675100735     05/03/2018 02:07:28:984     51092     
1673     DUMMY60          1A 4C 00 08 C7 95 A8 3D 38 3F 00 60 00 05 0D 4A 00 00 00 00 00 00 5B 62                                           2018     675100735     05/03/2018 02:07:28:984     51093     
1674     DUMMY60          5B 62 00 08 C7 96 A8 3D 38 3F 00 60 00 08 0D 4A 00 00 00 00 00 00 92 4E                                           2018     675100735     05/03/2018 02:07:28:984     51094     
1675     DUMMY60          92 4E 00 08 C7 97 A8 3D 38 3F 00 60 00 09 0D 4A 00 00 00 00 00 00 90 4D                                           2018     675100735     05/03/2018 02:07:28:984     51095     
1676     DUMMY60          90 4D 00 08 C7 98 A8 3D 38 3F 00 60 00 0A 0D 4A 00 00 00 00 00 00 FD 3C                                           2018     675100735     05/03/2018 02:07:28:984     51096     
1677     DUMMY60          FD 3C 00 08 C7 99 A8 3D 38 3F 00 60 00 0B 0D 4A 00 00 00 00 00 00 60 C6                                           2018     675100735     05/03/2018 02:07:28:984     51097     
1678     DUMMY60          60 C6 00 08 C7 9A A8 3D 38 3F 00 60 00 0C 0D 4A 00 00 00 00 00 00 A9 F5                                           2018     675100735     05/03/2018 02:07:28:984     51098     
1679     DUMMY60          A9 F5 00 08 C7 9B A8 3D 38 3F 00 60 00 0D 0D 4A 00 00 00 00 00 00 E3 CD                                           2018     675100735     05/03/2018 02:07:28:984     51099     
1680     DUMMY60          E3 CD 00 08 C7 9C A8 3D 38 3F 00 60 00 0E 0D 4A 00 00 00 00 00 00 A0 6E                                           2018     675100735     05/03/2018 02:07:28:984     51100     
1681     DUMMY60          A0 6E 00 08 C7 9D A8 3D 38 3F 00 60 00 0F 0D 4A 00 00 00 00 00 00 6D F1                                           2018     675100735     05/03/2018 02:07:28:984     51101     
1682     DUMMY60          6D F1 00 08 C7 9E A8 3D 38 3F 00 60 00 10 0D 4A 00 00 00 00 00 00 12 5F                                           2018     675100735     05/03/2018 02:07:28:984     51102     
1683     DUMMY60          12 5F 00 08 C7 9F A8 3D 38 3F 00 60 00 11 0D 4A 00 00 00 00 00 00 8C F2                                           2018     675100735     05/03/2018 02:07:28:984     51103     
1684     DUMMY60          8C F2 00 08 C7 A0 A8 3D 38 3F 00 60 00 12 0D 4A 00 00 00 00 00 00 15 E6                                           2018     675100735     05/03/2018 02:07:28:984     51104     
1685     DUMMY60          15 E6 00 08 C7 A1 A8 3D 38 3F 00 60 00 13 0D 4A 00 00 00 00 00 00 33 F9                                           2018     675100735     05/03/2018 02:07:28:984     51105     
1686     DUMMY60          33 F9 00 08 C7 A2 A8 3D 38 3F 00 60 00 14 0D 4A 00 00 00 00 00 00 ED 13                                           2018     675100735     05/03/2018 02:07:28:984     51106     
1687     DUMMY60          ED 13 00 08 C7 A3 A8 3D 38 3F 00 60 00 15 0D 4A 00 00 00 00 00 00 B2 93                                           2018     675100735     05/03/2018 02:07:28:984     51107     
1688     DUMMY60          B2 93 00 08 C7 A4 A8 3D 38 3F 00 60 00 16 0D 4A 00 00 00 00 00 00 FC 03                                           2018     675100735     05/03/2018 02:07:28:984     51108     
1689     DUMMY60          FC 03 00 08 C7 A5 A8 3D 38 3F 00 60 00 17 0D 4A 00 00 00 00 00 00 48 EB                                           2018     675100735     05/03/2018 02:07:28:984     51109     
1690     DUMMY60          48 EB 00 08 C7 A6 A8 3D 38 3F 00 60 00 18 0D 4A 00 00 00 00 00 00 C4 F1                                           2018     675100735     05/03/2018 02:07:28:984     51110     
1691     DUMMY60          C4 F1 00 08 C7 A7 A8 3D 38 3F 00 60 00 19 0D 4A 00 00 00 00 00 00 86 31                                           2018     675100735     05/03/2018 02:07:28:984     51111     
1692     DUMMY60          86 31 00 08 C7 A8 A8 3D 38 BF 00 60 00 06 0D 41 00 15 00 00 00 00 42 D7                                           2018     675100863     05/03/2018 02:07:30:984     51112     
1693     TIMEPACKET       42 D7 00 08 C7 A9 A8 3D 47 BF 00 05 00 00 00 00 00 00 00 00 00 00 A4 CB                                           2018     675104703     05/03/2018 02:08:30:984     51113     
1694     DUMMY60          A4 CB 00 08 C7 AA A8 3D 47 D4 00 60 00 07 0D 49 AF 17 AB 00 74 41 20 C3                                           2018     675104724     05/03/2018 02:08:31:312     51114     
1695     DUMMY60          20 C3 00 08 C7 AB A8 3D 4F 64 00 60 00 07 0D 4B AF 16 AB 00 74 41 4D 26                                           2018     675106660     05/03/2018 02:09:01:562     51115     
1696     DUMMY60          4D 26 00 08 C7 AC A8 3D 56 3F 00 60 00 01 0D 44 00 00 00 00 00 00 0D CB                                           2018     675108415     05/03/2018 02:09:28:984     51116     
1697     DUMMY60          0D CB 00 08 C7 AD A8 3D 56 3F 00 60 00 02 0D 44 00 00 00 00 00 00 B8 2D                                           2018     675108415     05/03/2018 02:09:28:984     51117     
1698     DUMMY60          B8 2D 00 08 C7 AE A8 3D 56 3F 00 60 00 03 0D 44 00 00 00 00 00 00 39 98                                           2018     675108415     05/03/2018 02:09:28:984     51118     
1699     DUMMY60          39 98 00 08 C7 AF A8 3D 56 3F 00 60 00 04 0D 44 00 00 00 00 00 00 48 4B                                           2018     675108415     05/03/2018 02:09:28:984     51119     
1700     DUMMY60          48 4B 00 08 C7 B0 A8 3D 56 3F 00 60 00 05 0D 44 00 00 00 00 00 00 EA D2                                           2018     675108415     05/03/2018 02:09:28:984     51120     
1701     DUMMY60          EA D2 00 08 C7 B1 A8 3D 56 3F 00 60 00 08 0D 44 00 00 00 00 00 00 0D 2A                                           2018     675108415     05/03/2018 02:09:28:984     51121     
1702     DUMMY60          0D 2A 00 08 C7 B2 A8 3D 56 3F 00 60 00 09 0D 44 00 00 00 00 00 00 A2 FE                                           2018     675108415     05/03/2018 02:09:28:984     51122     
1703     DUMMY60          A2 FE 00 08 C7 B3 A8 3D 56 3F 00 60 00 0A 0D 44 00 00 00 00 00 00 C4 06                                           2018     675108415     05/03/2018 02:09:28:984     51123     
1704     DUMMY60          C4 06 00 08 C7 B4 A8 3D 56 3F 00 60 00 0B 0D 44 00 00 00 00 00 00 FF 17                                           2018     675108415     05/03/2018 02:09:28:984     51124     
1705     DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF 17 00 08 C7 B5 A8 3D 56 3F 00 60 00 0C 0D 44 00 00 00 00 00 00 3A 45      2018     675108415     05/03/2018 02:09:28:984     51125     
1706     DUMMY60          3A 45 00 08 C7 B6 A8 3D 56 3F 00 60 00 0D 0D 44 00 00 00 00 00 00 6B 60                                           2018     675108415     05/03/2018 02:09:28:984     51126     
1707     DUMMY60          6B 60 00 08 C7 B7 A8 3D 56 3F 00 60 00 0E 0D 44 00 00 00 00 00 00 EC F4                                           2018     675108415     05/03/2018 02:09:28:984     51127     
1708     DUMMY60          EC F4 00 08 C7 B8 A8 3D 56 3F 00 60 00 0F 0D 44 00 00 00 00 00 00 86 4F                                           2018     675108415     05/03/2018 02:09:28:984     51128     
1709     DUMMY60          86 4F 00 08 C7 B9 A8 3D 56 3F 00 60 00 10 0D 44 00 00 00 00 00 00 73 34                                           2018     675108415     05/03/2018 02:09:28:984     51129     
1710     DUMMY60          73 34 00 08 C7 BA A8 3D 56 3F 00 60 00 11 0D 44 00 00 00 00 00 00 E2 C1                                           2018     675108415     05/03/2018 02:09:28:984     51130     
1711     DUMMY60          E2 C1 00 08 C7 BB A8 3D 56 3F 00 60 00 12 0D 44 00 00 00 00 00 00 A9 CD                                           2018     675108415     05/03/2018 02:09:28:984     51131     
1712     DUMMY60          A9 CD 00 08 C7 BC A8 3D 56 3F 00 60 00 13 0D 44 00 00 00 00 00 00 A5 1C                                           2018     675108415     05/03/2018 02:09:28:984     51132     
1713     DUMMY60          A5 1C 00 08 C7 BD A8 3D 56 3F 00 60 00 14 0D 44 00 00 00 00 00 00 8B 16                                           2018     675108415     05/03/2018 02:09:28:984     51133     
1714     DUMMY60          8B 16 00 08 C7 BE A8 3D 56 3F 00 60 00 15 0D 44 00 00 00 00 00 00 6D 57                                           2018     675108415     05/03/2018 02:09:28:984     51134     
1715     DUMMY60          6D 57 00 08 C7 BF A8 3D 56 3F 00 60 00 16 0D 44 00 00 00 00 00 00 E7 E2                                           2018     675108415     05/03/2018 02:09:28:984     51135     
1716     DUMMY60          E7 E2 00 08 C7 C0 A8 3D 56 3F 00 60 00 17 0D 44 00 00 00 00 00 00 9B 29                                           2018     675108415     05/03/2018 02:09:28:984     51136     
1717     DUMMY60          9B 29 00 08 C7 C1 A8 3D 56 3F 00 60 00 18 0D 44 00 00 00 00 00 00 64 1B                                           2018     675108415     05/03/2018 02:09:28:984     51137     
1718     DUMMY60          64 1B 00 08 C7 C2 A8 3D 56 3F 00 60 00 19 0D 44 00 00 00 00 00 00 71 0B                                           2018     675108415     05/03/2018 02:09:28:984     51138     
1719     DUMMY60          71 0B 00 08 C7 C3 A8 3D 56 BF 00 60 00 06 0D 45 00 15 00 00 00 00 79 9D                                           2018     675108543     05/03/2018 02:09:30:984     51139     
1720     TIMEPACKET       79 9D 00 08 C7 C4 A8 3D 65 BF 00 05 00 00 00 00 00 00 00 00 00 00 0F 57                                           2018     675112383     05/03/2018 02:10:30:984     51140     
1721     DUMMY60          0F 57 00 08 C7 C5 A8 3D 6D 3F 00 60 00 07 0D 48 AF 16 AB 00 74 41 2D D5                                           2018     675114303     05/03/2018 02:11:00:984     51141     
1722     DUMMY60          2D D5 00 08 C7 C6 A8 3D 74 3F 00 60 00 01 0D 46 00 00 00 00 00 00 9B D7                                           2018     675116095     05/03/2018 02:11:28:984     51142     
1723     DUMMY60          9B D7 00 08 C7 C7 A8 3D 74 3F 00 60 00 02 0D 46 00 00 00 00 00 00 0C 33                                           2018     675116095     05/03/2018 02:11:28:984     51143     
1724     DUMMY60          0C 33 00 08 C7 C8 A8 3D 74 3F 00 60 00 03 0D 46 00 00 00 00 00 00 43 CE                                           2018     675116095     05/03/2018 02:11:28:984     51144     
1725     DUMMY60          43 CE 00 08 C7 C9 A8 3D 74 3F 00 60 00 04 0D 46 00 00 00 00 00 00 AB 80                                           2018     675116095     05/03/2018 02:11:28:984     51145     
1726     DUMMY60          AB 80 00 08 C7 CA A8 3D 74 3F 00 60 00 05 0D 46 00 00 00 00 00 00 22 32                                           2018     675116095     05/03/2018 02:11:28:984     51146     
1727     DUMMY60          22 32 00 08 C7 CB A8 3D 74 3F 00 60 00 08 0D 46 00 00 00 00 00 00 EB 5A                                           2018     675116095     05/03/2018 02:11:28:984     51147     
1728     DUMMY60          EB 5A 00 08 C7 CC A8 3D 74 3F 00 60 00 09 0D 46 00 00 00 00 00 00 F7 D8                                           2018     675116095     05/03/2018 02:11:28:984     51148     
1729     DUMMY60          F7 D8 00 08 C7 CD A8 3D 74 3F 00 60 00 0A 0D 46 00 00 00 00 00 00 03 FB                                           2018     675116095     05/03/2018 02:11:28:984     51149     
1730     DUMMY60          03 FB 00 08 C7 CE A8 3D 74 3F 00 60 00 0B 0D 46 00 00 00 00 00 00 A5 1B                                           2018     675116095     05/03/2018 02:11:28:984     51150     
1731     DUMMY60          A5 1B 00 08 C7 CF A8 3D 74 3F 00 60 00 0C 0D 46 00 00 00 00 00 00 88 BA                                           2018     675116095     05/03/2018 02:11:28:984     51151     
1732     DUMMY60          88 BA 00 08 C7 D0 A8 3D 74 3F 00 60 00 0D 0D 46 00 00 00 00 00 00 98 10                                           2018     675116095     05/03/2018 02:11:28:984     51152     
1733     DUMMY60          98 10 00 08 C7 D1 A8 3D 74 3F 00 60 00 0E 0D 46 00 00 00 00 00 00 57 1C                                           2018     675116095     05/03/2018 02:11:28:984     51153     
1734     DUMMY60          57 1C 00 08 C7 D2 A8 3D 74 3F 00 60 00 0F 0D 46 00 00 00 00 00 00 05 91                                           2018     675116095     05/03/2018 02:11:28:984     51154     
1735     DUMMY60          05 91 00 08 C7 D3 A8 3D 74 3F 00 60 00 10 0D 46 00 00 00 00 00 00 26 A2                                           2018     675116095     05/03/2018 02:11:28:984     51155     
1736     DUMMY60          26 A2 00 08 C7 D4 A8 3D 74 3F 00 60 00 11 0D 46 00 00 00 00 00 00 8E A7                                           2018     675116095     05/03/2018 02:11:28:984     51156     
1737     DUMMY60          8E A7 00 08 C7 D5 A8 3D 74 3F 00 60 00 12 0D 46 00 00 00 00 00 00 8F D7                                           2018     675116095     05/03/2018 02:11:28:984     51157     
1738     DUMMY60          8F D7 00 08 C7 D6 A8 3D 74 3F 00 60 00 13 0D 46 00 00 00 00 00 00 A0 0A                                           2018     675116095     05/03/2018 02:11:28:984     51158     
1739     DUMMY60          A0 0A 00 08 C7 D7 A8 3D 74 3F 00 60 00 14 0D 46 00 00 00 00 00 00 FA 08                                           2018     675116095     05/03/2018 02:11:28:984     51159     
1740     DUMMY60          FA 08 00 08 C7 D8 A8 3D 74 3F 00 60 00 15 0D 46 00 00 00 00 00 00 B2 57                                           2018     675116095     05/03/2018 02:11:28:984     51160     
1741     DUMMY60          B2 57 00 08 C7 D9 A8 3D 74 3F 00 60 00 16 0D 46 00 00 00 00 00 00 57 45                                           2018     675116095     05/03/2018 02:11:28:984     51161     
1742     DUMMY60          57 45 00 08 C7 DA A8 3D 74 3F 00 60 00 17 0D 46 00 00 00 00 00 00 77 BB                                           2018     675116095     05/03/2018 02:11:28:984     51162     
1743     DUMMY60          77 BB 00 08 C7 DB A8 3D 74 3F 00 60 00 18 0D 46 00 00 00 00 00 00 28 4C                                           2018     675116095     05/03/2018 02:11:28:984     51163     
1744     DUMMY60          28 4C 00 08 C7 DC A8 3D 74 3F 00 60 00 19 0D 46 00 00 00 00 00 00 31 3B                                           2018     675116095     05/03/2018 02:11:28:984     51164     
1745     DUMMY60          31 3B 00 08 C7 DD A8 3D 74 BF 00 60 00 06 0D 49 00 15 00 00 00 00 ED 8A                                           2018     675116223     05/03/2018 02:11:30:984     51165     
1746     TIMEPACKET       ED 8A 00 08 C7 DE A8 3D 83 BF 00 05 00 00 00 00 00 00 00 00 00 00 7A 34                                           2018     675120063     05/03/2018 02:12:30:984     51166     
1747     DUMMY60          7A 34 00 08 C7 DF A8 3D 8B 3F 00 60 00 07 0D 44 AF 16 AB 00 74 41 9D DC                                           2018     675121983     05/03/2018 02:13:00:984     51167     
1748     DUMMY60          9D DC 00 08 C7 E0 A8 3D 92 3F 00 60 00 01 0D 44 00 00 00 00 00 00 38 ED                                           2018     675123775     05/03/2018 02:13:28:984     51168     
1749     DUMMY60          38 ED 00 08 C7 E1 A8 3D 92 3F 00 60 00 02 0D 44 00 00 00 00 00 00 49 6A                                           2018     675123775     05/03/2018 02:13:28:984     51169     
1750     DUMMY60          49 6A 00 08 C7 E2 A8 3D 92 3F 00 60 00 03 0D 44 00 00 00 00 00 00 C3 6A                                           2018     675123775     05/03/2018 02:13:28:984     51170     
1751     DUMMY60          C3 6A 00 08 C7 E3 A8 3D 92 3F 00 60 00 04 0D 44 00 00 00 00 00 00 5D A5                                           2018     675123775     05/03/2018 02:13:28:984     51171     
1752     DUMMY60          5D A5 00 08 C7 E4 A8 3D 92 3F 00 60 00 05 0D 44 00 00 00 00 00 00 0A C5                                           2018     675123775     05/03/2018 02:13:28:984     51172     
1753     DUMMY60          0A C5 00 08 C7 E5 A8 3D 92 3F 00 60 00 08 0D 44 00 00 00 00 00 00 2B EC                                           2018     675123775     05/03/2018 02:13:28:984     51173     
1754     DUMMY60          2B EC 00 08 C7 E6 A8 3D 92 3F 00 60 00 09 0D 44 00 00 00 00 00 00 E1 A7                                           2018     675123775     05/03/2018 02:13:28:984     51174     
1755     DUMMY60          E1 A7 00 08 C7 E7 A8 3D 92 3F 00 60 00 0A 0D 44 00 00 00 00 00 00 8C E6                                           2018     675123775     05/03/2018 02:13:28:984     51175     
1756     DUMMY60          8C E6 00 08 C7 E8 A8 3D 92 3F 00 60 00 0B 0D 44 00 00 00 00 00 00 77 36                                           2018     675123775     05/03/2018 02:13:28:984     51176     
1757     DUMMY60          77 36 00 08 C7 E9 A8 3D 92 3F 00 60 00 0C 0D 44 00 00 00 00 00 00 25 C7                                           2018     675123775     05/03/2018 02:13:28:984     51177     
1758     DUMMY60          25 C7 00 08 C7 EA A8 3D 92 3F 00 60 00 0D 0D 44 00 00 00 00 00 00 37 74                                           2018     675123775     05/03/2018 02:13:28:984     51178     
1759     DUMMY60          37 74 00 08 C7 EB A8 3D 92 3F 00 60 00 0E 0D 44 00 00 00 00 00 00 B7 85                                           2018     675123775     05/03/2018 02:13:28:984     51179     
1760     DUMMY60          B7 85 00 08 C7 EC A8 3D 92 3F 00 60 00 0F 0D 44 00 00 00 00 00 00 EF 87                                           2018     675123775     05/03/2018 02:13:28:984     51180     
1761     DUMMY60          EF 87 00 08 C7 ED A8 3D 92 3F 00 60 00 10 0D 44 00 00 00 00 00 00 B9 BD                                           2018     675123775     05/03/2018 02:13:28:984     51181     
1762     DUMMY60          B9 BD 00 08 C7 EE A8 3D 92 3F 00 60 00 11 0D 44 00 00 00 00 00 00 80 98                                           2018     675123775     05/03/2018 02:13:28:984     51182     
1763     DUMMY60          80 98 00 08 C7 EF A8 3D 92 3F 00 60 00 12 0D 44 00 00 00 00 00 00 E6 58                                           2018     675123775     05/03/2018 02:13:28:984     51183     
1764     DUMMY60          E6 58 00 08 C7 F0 A8 3D 92 3F 00 60 00 13 0D 44 00 00 00 00 00 00 08 58                                           2018     675123775     05/03/2018 02:13:28:984     51184     
1765     DUMMY60          08 58 00 08 C7 F1 A8 3D 92 3F 00 60 00 14 0D 44 00 00 00 00 00 00 8E 21                                           2018     675123775     05/03/2018 02:13:28:984     51185     
1766     DUMMY60          8E 21 00 08 C7 F2 A8 3D 92 3F 00 60 00 15 0D 44 00 00 00 00 00 00 10 C0                                           2018     675123775     05/03/2018 02:13:28:984     51186     
1767     DUMMY60          10 C0 00 08 C7 F3 A8 3D 92 3F 00 60 00 16 0D 44 00 00 00 00 00 00 FD 30                                           2018     675123775     05/03/2018 02:13:28:984     51187     
1768     DUMMY60          FD 30 00 08 C7 F4 A8 3D 92 3F 00 60 00 17 0D 44 00 00 00 00 00 00 5B 09                                           2018     675123775     05/03/2018 02:13:28:984     51188     
1769     DUMMY60          5B 09 00 08 C7 F5 A8 3D 92 3F 00 60 00 18 0D 44 00 00 00 00 00 00 E6 80                                           2018     675123775     05/03/2018 02:13:28:984     51189     
1770     DUMMY60          E6 80 00 08 C7 F6 A8 3D 92 3F 00 60 00 19 0D 44 00 00 00 00 00 00 E9 AD                                           2018     675123775     05/03/2018 02:13:28:984     51190     
1771     DUMMY60          E9 AD 00 08 C7 F7 A8 3D 92 BF 00 60 00 06 0D 3C 00 15 00 00 00 00 88 8E                                           2018     675123903     05/03/2018 02:13:30:984     51191     
1772     TIMEPACKET       88 8E 00 08 C7 F8 A8 3D A1 BF 00 05 00 00 00 00 00 00 00 00 00 00 5D A2                                           2018     675127743     05/03/2018 02:14:30:984     51192     
1773     DUMMY60          5D A2 00 08 C7 F9 A8 3D A9 3F 00 60 00 07 0D 44 AF 16 AB 00 74 41 B7 4C                                           2018     675129663     05/03/2018 02:15:00:984     51193     
1774     DUMMY60          B7 4C 00 08 C7 FA A8 3D B0 3F 00 60 00 01 0D 2E 00 00 00 00 00 00 FC FE                                           2018     675131455     05/03/2018 02:15:28:984     51194     
1775     DUMMY60          FC FE 00 08 C7 FB A8 3D B0 3F 00 60 00 02 0D 2E 00 00 00 00 00 00 F2 9E                                           2018     675131455     05/03/2018 02:15:28:984     51195     
1776     DUMMY60          F2 9E 00 08 C7 FC A8 3D B0 3F 00 60 00 03 0D 2E 00 00 00 00 00 00 5F 8C                                           2018     675131455     05/03/2018 02:15:28:984     51196     
1777     DUMMY60          5F 8C 00 08 C7 FD A8 3D B0 3F 00 60 00 04 0D 2E 00 00 00 00 00 00 8F C7                                           2018     675131455     05/03/2018 02:15:28:984     51197     
1778     DUMMY60          8F C7 00 08 C7 FE A8 3D B0 3F 00 60 00 05 0D 2E 00 00 00 00 00 00 3D 70                                           2018     675131455     05/03/2018 02:15:28:984     51198     
1779     DUMMY60          3D 70 00 08 C7 FF A8 3D B0 3F 00 60 00 08 0D 2E 00 00 00 00 00 00 79 75                                           2018     675131455     05/03/2018 02:15:28:984     51199     
1780     DUMMY60          79 75 00 08 C8 00 A8 3D B0 3F 00 60 00 09 0D 2E 00 00 00 00 00 00 0C 0B                                           2018     675131455     05/03/2018 02:15:28:984     51200     
1781     DUMMY60          0C 0B 00 08 C8 01 A8 3D B0 3F 00 60 00 0A 0D 2E 00 00 00 00 00 00 72 85                                           2018     675131455     05/03/2018 02:15:28:984     51201     
1782     DUMMY60          72 85 00 08 C8 02 A8 3D B0 3F 00 60 00 0B 0D 2E 00 00 00 00 00 00 AD 8F                                           2018     675131455     05/03/2018 02:15:28:984     51202     
1783     DUMMY60          AD 8F 00 08 C8 03 A8 3D B0 3F 00 60 00 0C 0D 2E 00 00 00 00 00 00 E5 7E                                           2018     675131455     05/03/2018 02:15:28:984     51203     
1784     DUMMY60          E5 7E 00 08 C8 04 A8 3D B0 3F 00 60 00 0D 0D 2E 00 00 00 00 00 00 8C 10                                           2018     675131455     05/03/2018 02:15:28:984     51204     
1785     DUMMY60          8C 10 00 08 C8 05 A8 3D B0 3F 00 60 00 0E 0D 2E 00 00 00 00 00 00 38 F7                                           2018     675131455     05/03/2018 02:15:28:984     51205     
1786     DUMMY60          38 F7 00 08 C8 06 A8 3D B0 3F 00 60 00 0F 0D 2E 00 00 00 00 00 00 01 6C                                           2018     675131455     05/03/2018 02:15:28:984     51206     
1787     DUMMY60          01 6C 00 08 C8 07 A8 3D B0 3F 00 60 00 10 0D 2E 00 00 00 00 00 00 27 D8                                           2018     675131455     05/03/2018 02:15:28:984     51207     
1788     DUMMY60          27 D8 00 08 C8 08 A8 3D B0 3F 00 60 00 11 0D 2E 00 00 00 00 00 00 FD 38                                           2018     675131455     05/03/2018 02:15:28:984     51208     
1789     DUMMY60          FD 38 00 08 C8 09 A8 3D B0 3F 00 60 00 12 0D 2E 00 00 00 00 00 00 B7 25                                           2018     675131455     05/03/2018 02:15:28:984     51209     
1790     DUMMY60          B7 25 00 08 C8 0A A8 3D B0 3F 00 60 00 13 0D 2E 00 00 00 00 00 00 CE 9F                                           2018     675131455     05/03/2018 02:15:28:984     51210     
1791     DUMMY60          CE 9F 00 08 C8 0B A8 3D B0 3F 00 60 00 14 0D 2E 00 00 00 00 00 00 9F 3D                                           2018     675131455     05/03/2018 02:15:28:984     51211     
1792     DUMMY60          9F 3D 00 08 C8 0C A8 3D B0 3F 00 60 00 15 0D 2E 00 00 00 00 00 00 83 EE                                           2018     675131455     05/03/2018 02:15:28:984     51212     
1793     DUMMY60          83 EE 00 08 C8 0D A8 3D B0 3F 00 60 00 16 0D 2E 00 00 00 00 00 00 37 80                                           2018     675131455     05/03/2018 02:15:28:984     51213     
1794     DUMMY60          37 80 00 08 C8 0E A8 3D B0 3F 00 60 00 17 0D 2E 00 00 00 00 00 00 22 77                                           2018     675131455     05/03/2018 02:15:28:984     51214     
1795     DUMMY60          22 77 00 08 C8 0F A8 3D B0 3F 00 60 00 18 0D 2E 00 00 00 00 00 00 7A 72                                           2018     675131455     05/03/2018 02:15:28:984     51215     
1796     DUMMY60          7A 72 00 08 C8 10 A8 3D B0 3F 00 60 00 19 0D 2E 00 00 00 00 00 00 FE 1C                                           2018     675131455     05/03/2018 02:15:28:984     51216     
1797     DUMMY60          FE 1C 00 08 C8 11 A8 3D B0 BF 00 60 00 06 0D 41 00 15 00 00 00 00 96 13                                           2018     675131583     05/03/2018 02:15:30:984     51217     
1798     TIMEPACKET       96 13 00 08 C8 12 A8 3D BF BF 00 05 00 00 00 00 00 00 00 00 00 00 32 37                                           2018     675135423     05/03/2018 02:16:30:984     51218     
1799     DUMMY60          32 37 00 08 C8 13 A8 3D C7 3F 00 60 00 07 0D 42 AF 16 AB 00 74 41 A9 64                                           2018     675137343     05/03/2018 02:17:00:984     51219     
1800     DUMMY60          A9 64 00 08 C8 14 A8 3D CE 3F 00 60 00 01 0D 41 00 00 00 00 00 00 58 B7                                           2018     675139135     05/03/2018 02:17:28:984     51220     
1801     DUMMY60          58 B7 00 08 C8 15 A8 3D CE 3F 00 60 00 02 0D 41 00 00 00 00 00 00 7D 81                                           2018     675139135     05/03/2018 02:17:28:984     51221     
1802     DUMMY60          7D 81 00 08 C8 16 A8 3D CE 3F 00 60 00 03 0D 41 00 00 00 00 00 00 58 B0                                           2018     675139135     05/03/2018 02:17:28:984     51222     
1803     DUMMY60          58 B0 00 08 C8 17 A8 3D CE 3F 00 60 00 04 0D 41 00 00 00 00 00 00 0F 4D                                           2018     675139135     05/03/2018 02:17:28:984     51223     
1804     DUMMY60          0F 4D 00 08 C8 18 A8 3D CE 3F 00 60 00 05 0D 41 00 00 00 00 00 00 BB 32                                           2018     675139135     05/03/2018 02:17:28:984     51224     
1805     DUMMY60          BB 32 00 08 C8 19 A8 3D CE 3F 00 60 00 08 0D 41 00 00 00 00 00 00 61 2A                                           2018     675139135     05/03/2018 02:17:28:984     51225     
1806     DUMMY60          61 2A 00 08 C8 1A A8 3D CE 3F 00 60 00 09 0D 41 00 00 00 00 00 00 AD 0E                                           2018     675139135     05/03/2018 02:17:28:984     51226     
1807     DUMMY60          AD 0E 00 08 C8 1B A8 3D CE 3F 00 60 00 0A 0D 41 00 00 00 00 00 00 6C 85                                           2018     675139135     05/03/2018 02:17:28:984     51227     
1808     DUMMY60          6C 85 00 08 C8 1C A8 3D CE 3F 00 60 00 0B 0D 41 00 00 00 00 00 00 60 BE                                           2018     675139135     05/03/2018 02:17:28:984     51228     
1809     DUMMY60          60 BE 00 08 C8 1D A8 3D CE 3F 00 60 00 0C 0D 41 00 00 00 00 00 00 1A 2E                                           2018     675139135     05/03/2018 02:17:28:984     51229     
1810     DUMMY60          1A 2E 00 08 C8 1E A8 3D CE 3F 00 60 00 0D 0D 41 00 00 00 00 00 00 FF A8                                           2018     675139135     05/03/2018 02:17:28:984     51230     
1811     DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
