PACKET INFORMATION OF Spot_1
Report Taken on : 03/May/18 09:42:28
From: 02/May/18  08:00:00
To: 03/May/18  08:00:00 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
1911     DUMMY60          8F 48 00 01 49 4D A8 3E 2A 7F 00 60 00 16 0D 80 00 00 00 00 00 00 CA 1A                                           2018     675162751     05/03/2018 02:23:37:984     18765     
1912     DUMMY60          CA 1A 00 01 49 4E A8 3E 2A 7F 00 60 00 17 0D 80 00 00 00 00 00 00 21 AA                                           2018     675162751     05/03/2018 02:23:37:984     18766     
1913     DUMMY60          21 AA 00 01 49 4F A8 3E 2A 7F 00 60 00 18 0D 80 00 00 00 00 00 00 F1 2F                                           2018     675162751     05/03/2018 02:23:37:984     18767     
1914     DUMMY60          F1 2F 00 01 49 50 A8 3E 2A 7F 00 60 00 19 0D 80 00 00 00 00 00 00 A7 9B                                           2018     675162751     05/03/2018 02:23:37:984     18768     
1915     DUMMY60          A7 9B 00 01 49 51 A8 3E 2F BF 00 60 00 07 0D 7E 00 16 00 00 00 00 EC 47                                           2018     675164095     05/03/2018 02:23:58:984     18769     
1916     DUMMY60          EC 47 00 01 49 52 A8 3E 36 3F 00 60 00 01 0D 7E 00 00 00 00 00 00 9B 60                                           2018     675165759     05/03/2018 02:24:24:984     18770     
1917     DUMMY60          9B 60 00 01 49 53 A8 3E 41 BF 00 60 00 06 0D 80 AA 16 A6 00 75 41 49 E8                                           2018     675168703     05/03/2018 02:25:10:984     18771     
1918     DUMMY60          49 E8 00 01 49 54 A8 3E 48 7F 00 60 00 02 0D 81 00 00 00 00 00 00 5C 42                                           2018     675170431     05/03/2018 02:25:37:984     18772     
1919     DUMMY60          5C 42 00 01 49 55 A8 3E 48 7F 00 60 00 03 0D 81 00 00 00 00 00 00 9F B0                                           2018     675170431     05/03/2018 02:25:37:984     18773     
1920     DUMMY60          9F B0 00 01 49 56 A8 3E 48 7F 00 60 00 04 0D 81 00 00 00 00 00 00 D3 BB                                           2018     675170431     05/03/2018 02:25:37:984     18774     
1921     DUMMY60          D3 BB 00 01 49 57 A8 3E 48 7F 00 60 00 05 0D 81 00 00 00 00 00 00 A5 8F                                           2018     675170431     05/03/2018 02:25:37:984     18775     
1922     DUMMY60          A5 8F 00 01 49 58 A8 3E 48 7F 00 60 00 08 0D 81 00 00 00 00 00 00 94 8F                                           2018     675170431     05/03/2018 02:25:37:984     18776     
1923     DUMMY60          94 8F 00 01 49 59 A8 3E 48 7F 00 60 00 09 0D 81 00 00 00 00 00 00 D5 7D                                           2018     675170431     05/03/2018 02:25:37:984     18777     
1924     DUMMY60          D5 7D 00 01 49 5A A8 3E 48 7F 00 60 00 0A 0D 81 00 00 00 00 00 00 64 BC                                           2018     675170431     05/03/2018 02:25:37:984     18778     
1925     DUMMY60          64 BC 00 01 49 5B A8 3E 48 7F 00 60 00 0B 0D 81 00 00 00 00 00 00 67 B7                                           2018     675170431     05/03/2018 02:25:37:984     18779     
1926     DUMMY60          67 B7 00 01 49 5C A8 3E 48 7F 00 60 00 0C 0D 81 00 00 00 00 00 00 B3 97                                           2018     675170431     05/03/2018 02:25:37:984     18780     
1927     DUMMY60          B3 97 00 01 49 5D A8 3E 48 7F 00 60 00 0D 0D 81 00 00 00 00 00 00 30 25                                           2018     675170431     05/03/2018 02:25:37:984     18781     
1928     DUMMY60          30 25 00 01 49 5E A8 3E 48 7F 00 60 00 0E 0D 81 00 00 00 00 00 00 2E ED                                           2018     675170431     05/03/2018 02:25:37:984     18782     
1929     DUMMY60          2E ED 00 01 49 5F A8 3E 48 7F 00 60 00 0F 0D 81 00 00 00 00 00 00 A8 D4                                           2018     675170431     05/03/2018 02:25:37:984     18783     
1930     DUMMY60          A8 D4 00 01 49 60 A8 3E 48 7F 00 60 00 10 0D 81 00 00 00 00 00 00 EB 51                                           2018     675170431     05/03/2018 02:25:37:984     18784     
1931     DUMMY60          EB 51 00 01 49 61 A8 3E 48 7F 00 60 00 11 0D 81 00 00 00 00 00 00 F7 03                                           2018     675170431     05/03/2018 02:25:37:984     18785     
1932     DUMMY60          F7 03 00 01 49 62 A8 3E 48 7F 00 60 00 12 0D 81 00 00 00 00 00 00 81 B3                                           2018     675170431     05/03/2018 02:25:37:984     18786     
1933     DUMMY60          81 B3 00 01 49 63 A8 3E 48 7F 00 60 00 13 0D 81 00 00 00 00 00 00 B1 A8                                           2018     675170431     05/03/2018 02:25:37:984     18787     
1934     DUMMY60          B1 A8 00 01 49 64 A8 3E 48 7F 00 60 00 14 0D 81 00 00 00 00 00 00 8A C6                                           2018     675170431     05/03/2018 02:25:37:984     18788     
1935     DUMMY60          8A C6 00 01 49 65 A8 3E 48 7F 00 60 00 15 0D 81 00 00 00 00 00 00 4B EA                                           2018     675170431     05/03/2018 02:25:37:984     18789     
1936     DUMMY60          4B EA 00 01 49 66 A8 3E 48 7F 00 60 00 16 0D 81 00 00 00 00 00 00 F0 E9                                           2018     675170431     05/03/2018 02:25:37:984     18790     
1937     DUMMY60          F0 E9 00 01 49 67 A8 3E 48 7F 00 60 00 17 0D 81 00 00 00 00 00 00 E0 A6                                           2018     675170431     05/03/2018 02:25:37:984     18791     
1938     DUMMY60          E0 A6 00 01 49 68 A8 3E 48 7F 00 60 00 18 0D 81 00 00 00 00 00 00 ED 8A                                           2018     675170431     05/03/2018 02:25:37:984     18792     
1939     DUMMY60          ED 8A 00 01 49 69 A8 3E 48 7F 00 60 00 19 0D 81 00 00 00 00 00 00 27 07                                           2018     675170431     05/03/2018 02:25:37:984     18793     
1940     DUMMY60          27 07 00 01 49 6A A8 3E 4D BF 00 60 00 07 0D 84 00 16 00 00 00 00 4E 6F                                           2018     675171775     05/03/2018 02:25:58:984     18794     
1941     DUMMY60          4E 6F 00 01 49 6B A8 3E 54 3F 00 60 00 01 0D 80 00 00 00 00 00 00 BA 76                                           2018     675173439     05/03/2018 02:26:24:984     18795     
1942     DUMMY60          BA 76 00 01 49 6C A8 3E 5F BF 00 60 00 06 0D 80 AA 16 A6 00 75 41 ED 60                                           2018     675176383     05/03/2018 02:27:10:984     18796     
1943     DUMMY60          ED 60 00 01 49 6D A8 3E 66 7F 00 60 00 02 0D 81 00 00 00 00 00 00 1A 93                                           2018     675178111     05/03/2018 02:27:37:984     18797     
1944     DUMMY60          1A 93 00 01 49 6E A8 3E 66 7F 00 60 00 03 0D 81 00 00 00 00 00 00 A9 4C                                           2018     675178111     05/03/2018 02:27:37:984     18798     
1945     DUMMY60          A9 4C 00 01 49 6F A8 3E 66 7F 00 60 00 04 0D 81 00 00 00 00 00 00 B6 B2                                           2018     675178111     05/03/2018 02:27:37:984     18799     
1946     DUMMY60          B6 B2 00 01 49 70 A8 3E 66 7F 00 60 00 05 0D 81 00 00 00 00 00 00 F9 0E                                           2018     675178111     05/03/2018 02:27:37:984     18800     
1947     DUMMY60          F9 0E 00 01 49 71 A8 3E 66 7F 00 60 00 08 0D 81 00 00 00 00 00 00 30 58                                           2018     675178111     05/03/2018 02:27:37:984     18801     
1948     DUMMY60          30 58 00 01 49 72 A8 3E 66 7F 00 60 00 09 0D 81 00 00 00 00 00 00 FF 24                                           2018     675178111     05/03/2018 02:27:37:984     18802     
1949     DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF 24 00 01 49 73 A8 3E 66 7F 00 60 00 0A 0D 81 00 00 00 00 00 00 D2 0A      2018     675178111     05/03/2018 02:27:37:984     18803     
1950     DUMMY60          D2 0A 00 01 49 74 A8 3E 66 7F 00 60 00 0B 0D 81 00 00 00 00 00 00 AB AB                                           2018     675178111     05/03/2018 02:27:37:984     18804     
1951     DUMMY60          AB AB 00 01 49 75 A8 3E 66 7F 00 60 00 0C 0D 81 00 00 00 00 00 00 D5 89                                           2018     675178111     05/03/2018 02:27:37:984     18805     
1952     DUMMY60          D5 89 00 01 49 76 A8 3E 66 7F 00 60 00 0D 0D 81 00 00 00 00 00 00 99 19                                           2018     675178111     05/03/2018 02:27:37:984     18806     
1953     DUMMY60          99 19 00 01 49 77 A8 3E 66 7F 00 60 00 0E 0D 81 00 00 00 00 00 00 30 26                                           2018     675178111     05/03/2018 02:27:37:984     18807     
1954     DUMMY60          30 26 00 01 49 78 A8 3E 66 7F 00 60 00 0F 0D 81 00 00 00 00 00 00 88 78                                           2018     675178111     05/03/2018 02:27:37:984     18808     
1955     DUMMY60          88 78 00 01 49 79 A8 3E 66 7F 00 60 00 10 0D 81 00 00 00 00 00 00 E6 56                                           2018     675178111     05/03/2018 02:27:37:984     18809     
1956     DUMMY60          E6 56 00 01 49 7A A8 3E 66 7F 00 60 00 11 0D 81 00 00 00 00 00 00 BF 4D                                           2018     675178111     05/03/2018 02:27:37:984     18810     
1957     DUMMY60          BF 4D 00 01 49 7B A8 3E 66 7F 00 60 00 12 0D 81 00 00 00 00 00 00 F6 0C                                           2018     675178111     05/03/2018 02:27:37:984     18811     
1958     DUMMY60          F6 0C 00 01 49 7C A8 3E 66 7F 00 60 00 13 0D 81 00 00 00 00 00 00 47 20                                           2018     675178111     05/03/2018 02:27:37:984     18812     
1959     DUMMY60          47 20 00 01 49 7D A8 3E 66 7F 00 60 00 14 0D 81 00 00 00 00 00 00 43 B9                                           2018     675178111     05/03/2018 02:27:37:984     18813     
1960     DUMMY60          43 B9 00 01 49 7E A8 3E 66 7F 00 60 00 15 0D 81 00 00 00 00 00 00 9C 5C                                           2018     675178111     05/03/2018 02:27:37:984     18814     
1961     DUMMY60          9C 5C 00 01 49 7F A8 3E 66 7F 00 60 00 16 0D 81 00 00 00 00 00 00 AE 95                                           2018     675178111     05/03/2018 02:27:37:984     18815     
1962     DUMMY60          AE 95 00 01 49 80 A8 3E 66 7F 00 60 00 17 0D 81 00 00 00 00 00 00 21 46                                           2018     675178111     05/03/2018 02:27:37:984     18816     
1963     DUMMY60          21 46 00 01 49 81 A8 3E 66 7F 00 60 00 18 0D 81 00 00 00 00 00 00 91 83                                           2018     675178111     05/03/2018 02:27:37:984     18817     
1964     DUMMY60          91 83 00 01 49 82 A8 3E 66 7F 00 60 00 19 0D 81 00 00 00 00 00 00 B9 2F                                           2018     675178111     05/03/2018 02:27:37:984     18818     
1965     DUMMY60          B9 2F 00 01 49 83 A8 3E 6B BF 00 60 00 07 0D 80 00 16 00 00 00 00 DD B1                                           2018     675179455     05/03/2018 02:27:58:984     18819     
1966     DUMMY60          DD B1 00 01 49 84 A8 3E 72 3F 00 60 00 01 0D 80 00 00 00 00 00 00 6C 82                                           2018     675181119     05/03/2018 02:28:24:984     18820     
1967     DUMMY60          6C 82 00 01 49 85 A8 3E 7C 96 00 60 00 06 0D 81 AB 16 B3 00 75 41 80 AD                                           2018     675183766     05/03/2018 02:29:06:343     18821     
1968     DUMMY60          80 AD 00 01 49 86 A8 3E 7D 64 00 60 00 06 0D 81 AA 16 A5 00 76 41 8F 80                                           2018     675183972     05/03/2018 02:29:09:562     18822     
1969     DUMMY60          8F 80 00 01 49 87 A8 3E 84 7F 00 60 00 02 0D 81 00 00 00 00 00 00 5B E3                                           2018     675185791     05/03/2018 02:29:37:984     18823     
1970     DUMMY60          5B E3 00 01 49 88 A8 3E 84 7F 00 60 00 03 0D 81 00 00 00 00 00 00 48 40                                           2018     675185791     05/03/2018 02:29:37:984     18824     
1971     DUMMY60          48 40 00 01 49 89 A8 3E 84 7F 00 60 00 04 0D 81 00 00 00 00 00 00 B7 4B                                           2018     675185791     05/03/2018 02:29:37:984     18825     
1972     DUMMY60          B7 4B 00 01 49 8A A8 3E 84 7F 00 60 00 05 0D 81 00 00 00 00 00 00 3B AD                                           2018     675185791     05/03/2018 02:29:37:984     18826     
1973     DUMMY60          3B AD 00 01 49 8B A8 3E 84 7F 00 60 00 08 0D 81 00 00 00 00 00 00 CA 5C                                           2018     675185791     05/03/2018 02:29:37:984     18827     
1974     DUMMY60          CA 5C 00 01 49 8C A8 3E 84 7F 00 60 00 09 0D 81 00 00 00 00 00 00 FD 37                                           2018     675185791     05/03/2018 02:29:37:984     18828     
1975     DUMMY60          FD 37 00 01 49 8D A8 3E 84 7F 00 60 00 0A 0D 81 00 00 00 00 00 00 B1 D3                                           2018     675185791     05/03/2018 02:29:37:984     18829     
1976     DUMMY60          B1 D3 00 01 49 8E A8 3E 84 7F 00 60 00 0B 0D 81 00 00 00 00 00 00 00 F4                                           2018     675185791     05/03/2018 02:29:37:984     18830     
1977     DUMMY60          00 F4 00 01 49 8F A8 3E 84 7F 00 60 00 0C 0D 81 00 00 00 00 00 00 A5 20                                           2018     675185791     05/03/2018 02:29:37:984     18831     
1978     DUMMY60          A5 20 00 01 49 90 A8 3E 84 7F 00 60 00 0D 0D 81 00 00 00 00 00 00 7B F1                                           2018     675185791     05/03/2018 02:29:37:984     18832     
1979     DUMMY60          7B F1 00 01 49 91 A8 3E 84 7F 00 60 00 0E 0D 81 00 00 00 00 00 00 C0 2D                                           2018     675185791     05/03/2018 02:29:37:984     18833     
1980     DUMMY60          C0 2D 00 01 49 92 A8 3E 84 7F 00 60 00 0F 0D 81 00 00 00 00 00 00 94 07                                           2018     675185791     05/03/2018 02:29:37:984     18834     
1981     DUMMY60          94 07 00 01 49 93 A8 3E 84 7F 00 60 00 10 0D 81 00 00 00 00 00 00 F9 12                                           2018     675185791     05/03/2018 02:29:37:984     18835     
1982     DUMMY60          F9 12 00 01 49 94 A8 3E 84 7F 00 60 00 11 0D 81 00 00 00 00 00 00 77 D2                                           2018     675185791     05/03/2018 02:29:37:984     18836     
1983     DUMMY60          77 D2 00 01 49 95 A8 3E 84 7F 00 60 00 12 0D 81 00 00 00 00 00 00 FF 29                                           2018     675185791     05/03/2018 02:29:37:984     18837     
1984     DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF 29 00 01 49 96 A8 3E 84 7F 00 60 00 13 0D 81 00 00 00 00 00 00 CE BB      2018     675185791     05/03/2018 02:29:37:984     18838     
1985     DUMMY60          CE BB 00 01 49 97 A8 3E 84 7F 00 60 00 14 0D 81 00 00 00 00 00 00 D6 2D                                           2018     675185791     05/03/2018 02:29:37:984     18839     
1986     DUMMY60          D6 2D 00 01 49 98 A8 3E 84 7F 00 60 00 15 0D 81 00 00 00 00 00 00 4F 02                                           2018     675185791     05/03/2018 02:29:37:984     18840     
1987     DUMMY60          4F 02 00 01 49 99 A8 3E 84 7F 00 60 00 16 0D 81 00 00 00 00 00 00 8D 41                                           2018     675185791     05/03/2018 02:29:37:984     18841     
1988     DUMMY60          8D 41 00 01 49 9A A8 3E 84 7F 00 60 00 17 0D 81 00 00 00 00 00 00 96 76                                           2018     675185791     05/03/2018 02:29:37:984     18842     
1989     DUMMY60          96 76 00 01 49 9B A8 3E 84 7F 00 60 00 18 0D 81 00 00 00 00 00 00 C1 BB                                           2018     675185791     05/03/2018 02:29:37:984     18843     
1990     DUMMY60          C1 BB 00 01 49 9C A8 3E 84 7F 00 60 00 19 0D 81 00 00 00 00 00 00 71 A2                                           2018     675185791     05/03/2018 02:29:37:984     18844     
1991     DUMMY60          71 A2 00 01 49 9D A8 3E 89 BF 00 60 00 07 0D 81 00 16 00 00 00 00 F3 FA                                           2018     675187135     05/03/2018 02:29:58:984     18845     
1992     DUMMY60          F3 FA 00 01 49 9E A8 3E 90 3F 00 60 00 01 0D 80 00 00 00 00 00 00 31 5F                                           2018     675188799     05/03/2018 02:30:24:984     18846     
1993     DUMMY60          31 5F 00 01 49 9F A8 3E 9B 3F 00 60 00 06 0D 7F AA 16 A5 00 76 41 6C 16                                           2018     675191615     05/03/2018 02:31:08:984     18847     
1994     DUMMY60          6C 16 00 01 49 A0 A8 3E A2 7F 00 60 00 02 0D 80 00 00 00 00 00 00 EC DB                                           2018     675193471     05/03/2018 02:31:37:984     18848     
1995     DUMMY60          EC DB 00 01 49 A1 A8 3E A2 7F 00 60 00 03 0D 80 00 00 00 00 00 00 FD 2E                                           2018     675193471     05/03/2018 02:31:37:984     18849     
1996     DUMMY60          FD 2E 00 01 49 A2 A8 3E A2 7F 00 60 00 04 0D 80 00 00 00 00 00 00 B1 9C                                           2018     675193471     05/03/2018 02:31:37:984     18850     
1997     DUMMY60          B1 9C 00 01 49 A3 A8 3E A2 7F 00 60 00 05 0D 80 00 00 00 00 00 00 68 B2                                           2018     675193471     05/03/2018 02:31:37:984     18851     
1998     DUMMY60          68 B2 00 01 49 A4 A8 3E A2 7F 00 60 00 08 0D 80 00 00 00 00 00 00 BB 66                                           2018     675193471     05/03/2018 02:31:37:984     18852     
1999     DUMMY60          BB 66 00 01 49 A5 A8 3E A2 7F 00 60 00 09 0D 80 00 00 00 00 00 00 E0 AA                                           2018     675193471     05/03/2018 02:31:37:984     18853     
2000     DUMMY60          E0 AA 00 01 49 A6 A8 3E A2 7F 00 60 00 0A 0D 80 00 00 00 00 00 00 F9 48                                           2018     675193471     05/03/2018 02:31:37:984     18854     
2001     DUMMY60          F9 48 00 01 49 A7 A8 3E A2 7F 00 60 00 0B 0D 80 00 00 00 00 00 00 17 58                                           2018     675193471     05/03/2018 02:31:37:984     18855     
2002     DUMMY60          17 58 00 01 49 A8 A8 3E A2 7F 00 60 00 0C 0D 80 00 00 00 00 00 00 FA B0                                           2018     675193471     05/03/2018 02:31:37:984     18856     
2003     DUMMY60          FA B0 00 01 49 A9 A8 3E A2 7F 00 60 00 0D 0D 80 00 00 00 00 00 00 7F 7E                                           2018     675193471     05/03/2018 02:31:37:984     18857     
2004     DUMMY60          7F 7E 00 01 49 AA A8 3E A2 7F 00 60 00 0E 0D 80 00 00 00 00 00 00 2D 8A                                           2018     675193471     05/03/2018 02:31:37:984     18858     
2005     DUMMY60          2D 8A 00 01 49 AB A8 3E A2 7F 00 60 00 0F 0D 80 00 00 00 00 00 00 AC B0                                           2018     675193471     05/03/2018 02:31:37:984     18859     
2006     DUMMY60          AC B0 00 01 49 AC A8 3E A2 7F 00 60 00 10 0D 80 00 00 00 00 00 00 35 34                                           2018     675193471     05/03/2018 02:31:37:984     18860     
2007     DUMMY60          35 34 00 01 49 AD A8 3E A2 7F 00 60 00 11 0D 80 00 00 00 00 00 00 AB 0A                                           2018     675193471     05/03/2018 02:31:37:984     18861     
2008     DUMMY60          AB 0A 00 01 49 AE A8 3E A2 7F 00 60 00 12 0D 80 00 00 00 00 00 00 02 9F                                           2018     675193471     05/03/2018 02:31:37:984     18862     
2009     DUMMY60          02 9F 00 01 49 AF A8 3E A2 7F 00 60 00 13 0D 80 00 00 00 00 00 00 10 71                                           2018     675193471     05/03/2018 02:31:37:984     18863     
2010     DUMMY60          10 71 00 01 49 B0 A8 3E A2 7F 00 60 00 14 0D 80 00 00 00 00 00 00 1F B2                                           2018     675193471     05/03/2018 02:31:37:984     18864     
2011     DUMMY60          1F B2 00 01 49 B1 A8 3E A2 7F 00 60 00 15 0D 80 00 00 00 00 00 00 E8 58                                           2018     675193471     05/03/2018 02:31:37:984     18865     
2012     DUMMY60          E8 58 00 01 49 B2 A8 3E A2 7F 00 60 00 16 0D 80 00 00 00 00 00 00 09 AD                                           2018     675193471     05/03/2018 02:31:37:984     18866     
2013     DUMMY60          09 AD 00 01 49 B3 A8 3E A2 7F 00 60 00 17 0D 80 00 00 00 00 00 00 86 77                                           2018     675193471     05/03/2018 02:31:37:984     18867     
2014     DUMMY60          86 77 00 01 49 B4 A8 3E A2 7F 00 60 00 18 0D 80 00 00 00 00 00 00 4E 7E                                           2018     675193471     05/03/2018 02:31:37:984     18868     
2015     DUMMY60          4E 7E 00 01 49 B5 A8 3E A2 7F 00 60 00 19 0D 80 00 00 00 00 00 00 9E 53                                           2018     675193471     05/03/2018 02:31:37:984     18869     
2016     DUMMY60          9E 53 00 01 49 B6 A8 3E A7 BF 00 60 00 07 0D 81 00 16 00 00 00 00 35 FF                                           2018     675194815     05/03/2018 02:31:58:984     18870     
2017     DUMMY60          35 FF 00 01 49 B7 A8 3E A9 1B 00 60 00 06 0D 82 AB 16 B3 00 75 41 27 72                                           2018     675195163     05/03/2018 02:32:04:421     18871     
2018     DUMMY60          27 72 00 01 49 B8 A8 3E A9 E8 00 60 00 06 0D 81 AB 16 A6 00 75 41 9B 84                                           2018     675195368     05/03/2018 02:32:07:625     18872     
2019     DUMMY60          9B 84 00 01 49 B9 A8 3E AE 3F 00 60 00 01 0D 80 00 00 00 00 00 00 AE 93                                           2018     675196479     05/03/2018 02:32:24:984     18873     
2020     TIMEPACKET       AE 93 00 01 49 BA A8 3E BD 3F 00 05 00 00 00 00 00 00 00 00 00 00 3F C1                                           2018     675200319     05/03/2018 02:33:24:984     18874     
2021     DUMMY60          3F C1 00 01 49 BB A8 3E C0 7F 00 60 00 02 0D 82 00 00 00 00 00 00 10 1E                                           2018     675201151     05/03/2018 02:33:37:984     18875     
2022     DUMMY60          10 1E 00 01 49 BC A8 3E C0 7F 00 60 00 03 0D 82 00 00 00 00 00 00 C9 15                                           2018     675201151     05/03/2018 02:33:37:984     18876     
2023     DUMMY60          C9 15 00 01 49 BD A8 3E C0 7F 00 60 00 04 0D 82 00 00 00 00 00 00 28 E3                                           2018     675201151     05/03/2018 02:33:37:984     18877     
2024     DUMMY60          28 E3 00 01 49 BE A8 3E C0 7F 00 60 00 05 0D 82 00 00 00 00 00 00 E8 C6                                           2018     675201151     05/03/2018 02:33:37:984     18878     
2025     DUMMY60          E8 C6 00 01 49 BF A8 3E C0 7F 00 60 00 08 0D 82 00 00 00 00 00 00 76 2E                                           2018     675201151     05/03/2018 02:33:37:984     18879     
2026     DUMMY60          76 2E 00 01 49 C0 A8 3E C0 7F 00 60 00 09 0D 82 00 00 00 00 00 00 F8 62                                           2018     675201151     05/03/2018 02:33:37:984     18880     
2027     DUMMY60          F8 62 00 01 49 C1 A8 3E C0 7F 00 60 00 0A 0D 82 00 00 00 00 00 00 EE B8                                           2018     675201151     05/03/2018 02:33:37:984     18881     
2028     DUMMY60          EE B8 00 01 49 C2 A8 3E C0 7F 00 60 00 0B 0D 82 00 00 00 00 00 00 22 E6                                           2018     675201151     05/03/2018 02:33:37:984     18882     
2029     DUMMY60          22 E6 00 01 49 C3 A8 3E C0 7F 00 60 00 0C 0D 82 00 00 00 00 00 00 93 39                                           2018     675201151     05/03/2018 02:33:37:984     18883     
2030     DUMMY60          93 39 00 01 49 C4 A8 3E C0 7F 00 60 00 0D 0D 82 00 00 00 00 00 00 6F B3                                           2018     675201151     05/03/2018 02:33:37:984     18884     
2031     DUMMY60          6F B3 00 01 49 C5 A8 3E C0 7F 00 60 00 0E 0D 82 00 00 00 00 00 00 51 84                                           2018     675201151     05/03/2018 02:33:37:984     18885     
2032     DUMMY60          51 84 00 01 49 C6 A8 3E C0 7F 00 60 00 0F 0D 82 00 00 00 00 00 00 F4 CE                                           2018     675201151     05/03/2018 02:33:37:984     18886     
2033     DUMMY60          F4 CE 00 01 49 C7 A8 3E C0 7F 00 60 00 10 0D 82 00 00 00 00 00 00 5A EA                                           2018     675201151     05/03/2018 02:33:37:984     18887     
2034     DUMMY60          5A EA 00 01 49 C8 A8 3E C0 7F 00 60 00 11 0D 82 00 00 00 00 00 00 DC 1D                                           2018     675201151     05/03/2018 02:33:37:984     18888     
2035     DUMMY60          DC 1D 00 01 49 C9 A8 3E C0 7F 00 60 00 12 0D 82 00 00 00 00 00 00 80 B3                                           2018     675201151     05/03/2018 02:33:37:984     18889     
2036     DUMMY60          80 B3 00 01 49 CA A8 3E C0 7F 00 60 00 13 0D 82 00 00 00 00 00 00 E3 1F                                           2018     675201151     05/03/2018 02:33:37:984     18890     
2037     DUMMY60          E3 1F 00 01 49 CB A8 3E C0 7F 00 60 00 14 0D 82 00 00 00 00 00 00 D8 53                                           2018     675201151     05/03/2018 02:33:37:984     18891     
2038     DUMMY60          D8 53 00 01 49 CC A8 3E C0 7F 00 60 00 15 0D 82 00 00 00 00 00 00 CD 45                                           2018     675201151     05/03/2018 02:33:37:984     18892     
2039     DUMMY60          CD 45 00 01 49 CD A8 3E C0 7F 00 60 00 16 0D 82 00 00 00 00 00 00 D5 87                                           2018     675201151     05/03/2018 02:33:37:984     18893     
2040     DUMMY60          D5 87 00 01 49 CE A8 3E C0 7F 00 60 00 17 0D 82 00 00 00 00 00 00 7A 30                                           2018     675201151     05/03/2018 02:33:37:984     18894     
2041     DUMMY60          7A 30 00 01 49 CF A8 3E C0 7F 00 60 00 18 0D 82 00 00 00 00 00 00 D1 2E                                           2018     675201151     05/03/2018 02:33:37:984     18895     
2042     DUMMY60          D1 2E 00 01 49 D0 A8 3E C0 7F 00 60 00 19 0D 82 00 00 00 00 00 00 74 8C                                           2018     675201151     05/03/2018 02:33:37:984     18896     
2043     DUMMY60          74 8C 00 01 49 D1 A8 3E C5 BF 00 60 00 07 0D 83 00 16 00 00 00 00 C6 D6                                           2018     675202495     05/03/2018 02:33:58:984     18897     
2044     DUMMY60          C6 D6 00 01 49 D2 A8 3E C7 BF 00 60 00 06 0D 80 AB 16 A6 00 75 41 25 71                                           2018     675203007     05/03/2018 02:34:06:984     18898     
2045     DUMMY60          25 71 00 01 49 D3 A8 3E CC 3F 00 60 00 01 0D 81 00 00 00 00 00 00 E7 1F                                           2018     675204159     05/03/2018 02:34:24:984     18899     
2046     TIMEPACKET       E7 1F 00 01 49 D4 A8 3E DB 3F 00 05 00 00 00 00 00 00 00 00 00 00 5B 8C                                           2018     675207999     05/03/2018 02:35:24:984     18900     
2047     DUMMY60          5B 8C 00 01 49 D5 A8 3E DE 7F 00 60 00 02 0D 82 00 00 00 00 00 00 E9 44                                           2018     675208831     05/03/2018 02:35:37:984     18901     
2048     DUMMY60          E9 44 00 01 49 D6 A8 3E DE 7F 00 60 00 03 0D 82 00 00 00 00 00 00 67 63                                           2018     675208831     05/03/2018 02:35:37:984     18902     
2049     DUMMY60          67 63 00 01 49 D7 A8 3E DE 7F 00 60 00 04 0D 82 00 00 00 00 00 00 5A D6                                           2018     675208831     05/03/2018 02:35:37:984     18903     
2050     DUMMY60          5A D6 00 01 49 D8 A8 3E DE 7F 00 60 00 05 0D 82 00 00 00 00 00 00 00 4D                                           2018     675208831     05/03/2018 02:35:37:984     18904     
2051     DUMMY60          00 4D 00 01 49 D9 A8 3E DE 7F 00 60 00 08 0D 82 00 00 00 00 00 00 BA FF                                           2018     675208831     05/03/2018 02:35:37:984     18905     
2052     DUMMY60          BA FF 00 01 49 DA A8 3E DE 7F 00 60 00 09 0D 82 00 00 00 00 00 00 86 C0                                           2018     675208831     05/03/2018 02:35:37:984     18906     
2053     DUMMY60          86 C0 00 01 49 DB A8 3E DE 7F 00 60 00 0A 0D 82 00 00 00 00 00 00 D0 EF                                           2018     675208831     05/03/2018 02:35:37:984     18907     
2054     DUMMY60          D0 EF 00 01 49 DC A8 3E DE 7F 00 60 00 0B 0D 82 00 00 00 00 00 00 96 C2                                           2018     675208831     05/03/2018 02:35:37:984     18908     
2055     DUMMY60          96 C2 00 01 49 DD A8 3E DE 7F 00 60 00 0C 0D 82 00 00 00 00 00 00 EE A0                                           2018     675208831     05/03/2018 02:35:37:984     18909     
2056     DUMMY60          EE A0 00 01 49 DE A8 3E DE 7F 00 60 00 0D 0D 82 00 00 00 00 00 00 C5 B7                                           2018     675208831     05/03/2018 02:35:37:984     18910     
2057     DUMMY60          C5 B7 00 01 49 DF A8 3E DE 7F 00 60 00 0E 0D 82 00 00 00 00 00 00 FD 3A                                           2018     675208831     05/03/2018 02:35:37:984     18911     
2058     DUMMY60          FD 3A 00 01 49 E0 A8 3E DE 7F 00 60 00 0F 0D 82 00 00 00 00 00 00 03 3B                                           2018     675208831     05/03/2018 02:35:37:984     18912     
