PACKET INFORMATION OF spot_10
Report Taken on : 03/May/18 09:50:46
From: 02/May/18  08:00:00
To: 03/May/18  08:00:00 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
262      DUMMY60          CC 1D 00 0A 23 46 A8 36 F8 BF 00 60 00 07 06 BF 00 00 00 00 00 00 EC 6D                                           2018     674691263     05/03/2018 00:20:50:984     9030      
263      DUMMY60          EC 6D 00 0A 23 47 A8 36 F8 BF 00 60 00 08 06 BF 00 00 00 00 00 00 96 76                                           2018     674691263     05/03/2018 00:20:50:984     9031      
264      DUMMY60          96 76 00 0A 23 48 A8 36 F8 BF 00 60 00 09 06 BF 00 00 00 00 00 00 20 C9                                           2018     674691263     05/03/2018 00:20:50:984     9032      
265      DUMMY60          20 C9 00 0A 23 49 A8 36 F8 BF 00 60 00 0A 06 BF 00 00 00 00 00 00 7F 8C                                           2018     674691263     05/03/2018 00:20:50:984     9033      
266      DUMMY60          7F 8C 00 0A 23 4A A8 36 F8 BF 00 60 00 0B 06 BF 00 00 00 00 00 00 2B 24                                           2018     674691263     05/03/2018 00:20:50:984     9034      
267      DUMMY60          2B 24 00 0A 23 4B A8 36 F8 BF 00 60 00 0C 06 BF 00 00 00 00 00 00 B1 11                                           2018     674691263     05/03/2018 00:20:50:984     9035      
268      DUMMY60          B1 11 00 0A 23 4C A8 36 F8 BF 00 60 00 0D 06 BF 00 00 00 00 00 00 9B 67                                           2018     674691263     05/03/2018 00:20:50:984     9036      
269      DUMMY60          9B 67 00 0A 23 4D A8 36 F8 BF 00 60 00 0E 06 BF 00 00 00 00 00 00 0D 09                                           2018     674691263     05/03/2018 00:20:50:984     9037      
270      DUMMY60          0D 09 00 0A 23 4E A8 36 F8 BF 00 60 00 0F 06 BF 00 00 00 00 00 00 A9 E3                                           2018     674691263     05/03/2018 00:20:50:984     9038      
271      DUMMY60          A9 E3 00 0A 23 4F A8 36 F8 BF 00 60 00 10 06 BF 00 00 00 00 00 00 51 48                                           2018     674691263     05/03/2018 00:20:50:984     9039      
272      DUMMY60          51 48 00 0A 23 50 A8 36 F8 BF 00 60 00 11 06 BF 00 00 00 00 00 00 2D 49                                           2018     674691263     05/03/2018 00:20:50:984     9040      
273      DUMMY60          2D 49 00 0A 23 51 A8 36 F8 BF 00 60 00 12 06 BF 00 00 00 00 00 00 3E 4A                                           2018     674691263     05/03/2018 00:20:50:984     9041      
274      DUMMY60          3E 4A 00 0A 23 52 A8 36 F8 BF 00 60 00 13 06 BF 00 00 00 00 00 00 81 5A                                           2018     674691263     05/03/2018 00:20:50:984     9042      
275      DUMMY60          81 5A 00 0A 23 53 A8 36 F8 BF 00 60 00 14 06 BF 00 00 00 00 00 00 8C 2A                                           2018     674691263     05/03/2018 00:20:50:984     9043      
276      DUMMY60          8C 2A 00 0A 23 54 A8 36 F8 BF 00 60 00 15 06 BF 00 00 00 00 00 00 19 9D                                           2018     674691263     05/03/2018 00:20:50:984     9044      
277      DUMMY60          19 9D 00 0A 23 55 A8 36 F8 BF 00 60 00 16 06 BF 00 00 00 00 00 00 55 6B                                           2018     674691263     05/03/2018 00:20:50:984     9045      
278      DUMMY60          55 6B 00 0A 23 56 A8 36 F8 BF 00 60 00 17 06 BF 00 00 00 00 00 00 D1 4C                                           2018     674691263     05/03/2018 00:20:50:984     9046      
279      DUMMY60          D1 4C 00 0A 23 57 A8 36 F8 BF 00 60 00 18 06 BF 00 00 00 00 00 00 40 15                                           2018     674691263     05/03/2018 00:20:50:984     9047      
280      DUMMY60          40 15 00 0A 23 58 A8 36 F8 BF 00 60 00 19 06 BF 00 00 00 00 00 00 BB B8                                           2018     674691263     05/03/2018 00:20:50:984     9048      
281      DUMMY60          BB B8 00 0A 23 59 A8 36 F9 FF 00 60 00 01 06 BF 00 00 00 00 00 00 E6 69                                           2018     674691583     05/03/2018 00:20:55:984     9049      
282      TIMEPACKET       E6 69 00 0A 23 5A A8 37 08 FF 00 05 00 00 00 00 00 00 00 00 00 00 DB 78                                           2018     674695423     05/03/2018 00:21:55:984     9050      
283      DUMMY60          DB 78 00 0A 23 5B A8 37 16 BF 00 60 00 02 06 BC 00 00 00 00 00 00 2E 49                                           2018     674698943     05/03/2018 00:22:50:984     9051      
284      DUMMY60          2E 49 00 0A 23 5C A8 37 16 BF 00 60 00 03 06 BC 00 00 00 00 00 00 93 F9                                           2018     674698943     05/03/2018 00:22:50:984     9052      
285      DUMMY60          93 F9 00 0A 23 5D A8 37 16 BF 00 60 00 04 06 BC 00 00 00 00 00 00 7E 6E                                           2018     674698943     05/03/2018 00:22:50:984     9053      
286      DUMMY60          7E 6E 00 0A 23 5E A8 37 16 BF 00 60 00 05 06 BC 00 00 00 00 00 00 84 92                                           2018     674698943     05/03/2018 00:22:50:984     9054      
287      DUMMY60          84 92 00 0A 23 5F A8 37 16 BF 00 60 00 06 06 BC 00 00 00 00 00 00 82 22                                           2018     674698943     05/03/2018 00:22:50:984     9055      
288      DUMMY60          82 22 00 0A 23 60 A8 37 16 BF 00 60 00 07 06 BC 00 00 00 00 00 00 77 D7                                           2018     674698943     05/03/2018 00:22:50:984     9056      
289      DUMMY60          77 D7 00 0A 23 61 A8 37 16 BF 00 60 00 08 06 BC 00 00 00 00 00 00 91 7D                                           2018     674698943     05/03/2018 00:22:50:984     9057      
290      DUMMY60          91 7D 00 0A 23 62 A8 37 16 BF 00 60 00 09 06 BC 00 00 00 00 00 00 7D 07                                           2018     674698943     05/03/2018 00:22:50:984     9058      
291      DUMMY60          7D 07 00 0A 23 63 A8 37 16 BF 00 60 00 0A 06 BC 00 00 00 00 00 00 50 9A                                           2018     674698943     05/03/2018 00:22:50:984     9059      
292      DUMMY60          50 9A 00 0A 23 64 A8 37 16 BF 00 60 00 0B 06 BC 00 00 00 00 00 00 F2 9A                                           2018     674698943     05/03/2018 00:22:50:984     9060      
293      DUMMY60          F2 9A 00 0A 23 65 A8 37 16 BF 00 60 00 0C 06 BC 00 00 00 00 00 00 58 5B                                           2018     674698943     05/03/2018 00:22:50:984     9061      
294      DUMMY60          58 5B 00 0A 23 66 A8 37 16 BF 00 60 00 0D 06 BC 00 00 00 00 00 00 2F 19                                           2018     674698943     05/03/2018 00:22:50:984     9062      
295      DUMMY60          2F 19 00 0A 23 67 A8 37 16 BF 00 60 00 0E 06 BC 00 00 00 00 00 00 A1 9C                                           2018     674698943     05/03/2018 00:22:50:984     9063      
296      DUMMY60          A1 9C 00 0A 23 68 A8 37 16 BF 00 60 00 0F 06 BC 00 00 00 00 00 00 A3 67                                           2018     674698943     05/03/2018 00:22:50:984     9064      
297      DUMMY60          A3 67 00 0A 23 69 A8 37 16 BF 00 60 00 10 06 BC 00 00 00 00 00 00 AC 3E                                           2018     674698943     05/03/2018 00:22:50:984     9065      
298      DUMMY60          AC 3E 00 0A 23 6A A8 37 16 BF 00 60 00 11 06 BC 00 00 00 00 00 00 B6 8A                                           2018     674698943     05/03/2018 00:22:50:984     9066      
299      DUMMY60          B6 8A 00 0A 23 6B A8 37 16 BF 00 60 00 12 06 BC 00 00 00 00 00 00 61 58                                           2018     674698943     05/03/2018 00:22:50:984     9067      
300      DUMMY60          61 58 00 0A 23 6C A8 37 16 BF 00 60 00 13 06 BC 00 00 00 00 00 00 23 EF                                           2018     674698943     05/03/2018 00:22:50:984     9068      
301      DUMMY60          23 EF 00 0A 23 6D A8 37 16 BF 00 60 00 14 06 BC 00 00 00 00 00 00 30 56                                           2018     674698943     05/03/2018 00:22:50:984     9069      
302      DUMMY60          30 56 00 0A 23 6E A8 37 16 BF 00 60 00 15 06 BC 00 00 00 00 00 00 4E 67                                           2018     674698943     05/03/2018 00:22:50:984     9070      
303      DUMMY60          4E 67 00 0A 23 6F A8 37 16 BF 00 60 00 16 06 BC 00 00 00 00 00 00 05 A2                                           2018     674698943     05/03/2018 00:22:50:984     9071      
304      DUMMY60          05 A2 00 0A 23 70 A8 37 16 BF 00 60 00 17 06 BC 00 00 00 00 00 00 A7 78                                           2018     674698943     05/03/2018 00:22:50:984     9072      
305      DUMMY60          A7 78 00 0A 23 71 A8 37 16 BF 00 60 00 18 06 BC 00 00 00 00 00 00 F3 AA                                           2018     674698943     05/03/2018 00:22:50:984     9073      
306      DUMMY60          F3 AA 00 0A 23 72 A8 37 16 BF 00 60 00 19 06 BC 00 00 00 00 00 00 FE 68                                           2018     674698943     05/03/2018 00:22:50:984     9074      
307      DUMMY60          FE 68 00 0A 23 73 A8 37 17 FF 00 60 00 01 06 BD 00 00 00 00 00 00 0F 36                                           2018     674699263     05/03/2018 00:22:55:984     9075      
308      TIMEPACKET       0F 36 00 0A 23 74 A8 37 26 FF 00 05 00 00 00 00 00 00 00 00 00 00 1A B1                                           2018     674703103     05/03/2018 00:23:55:984     9076      
309      DUMMY60          1A B1 00 0A 23 75 A8 37 34 BF 00 60 00 02 06 BB 00 00 00 00 00 00 B0 53                                           2018     674706623     05/03/2018 00:24:50:984     9077      
310      DUMMY60          B0 53 00 0A 23 76 A8 37 34 BF 00 60 00 03 06 BB 00 00 00 00 00 00 A4 91                                           2018     674706623     05/03/2018 00:24:50:984     9078      
311      DUMMY60          A4 91 00 0A 23 77 A8 37 34 BF 00 60 00 04 06 BB 00 00 00 00 00 00 89 88                                           2018     674706623     05/03/2018 00:24:50:984     9079      
312      DUMMY60          89 88 00 0A 23 78 A8 37 34 BF 00 60 00 05 06 BB 00 00 00 00 00 00 FD CF                                           2018     674706623     05/03/2018 00:24:50:984     9080      
313      DUMMY60          FD CF 00 0A 23 79 A8 37 34 BF 00 60 00 06 06 BB 00 00 00 00 00 00 77 6F                                           2018     674706623     05/03/2018 00:24:50:984     9081      
314      DUMMY60          77 6F 00 0A 23 7A A8 37 34 BF 00 60 00 07 06 BB 00 00 00 00 00 00 A9 BB                                           2018     674706623     05/03/2018 00:24:50:984     9082      
315      DUMMY60          A9 BB 00 0A 23 7B A8 37 34 BF 00 60 00 08 06 BB 00 00 00 00 00 00 15 3A                                           2018     674706623     05/03/2018 00:24:50:984     9083      
316      DUMMY60          15 3A 00 0A 23 7C A8 37 34 BF 00 60 00 09 06 BB 00 00 00 00 00 00 FB 31                                           2018     674706623     05/03/2018 00:24:50:984     9084      
317      DUMMY60          FB 31 00 0A 23 7D A8 37 34 BF 00 60 00 0A 06 BB 00 00 00 00 00 00 40 EA                                           2018     674706623     05/03/2018 00:24:50:984     9085      
318      DUMMY60          40 EA 00 0A 23 7E A8 37 34 BF 00 60 00 0B 06 BB 00 00 00 00 00 00 1D 40                                           2018     674706623     05/03/2018 00:24:50:984     9086      
319      DUMMY60          1D 40 00 0A 23 7F A8 37 34 BF 00 60 00 0C 06 BB 00 00 00 00 00 00 0F C3                                           2018     674706623     05/03/2018 00:24:50:984     9087      
320      DUMMY60          0F C3 00 0A 23 80 A8 37 34 BF 00 60 00 0D 06 BB 00 00 00 00 00 00 85 70                                           2018     674706623     05/03/2018 00:24:50:984     9088      
321      DUMMY60          85 70 00 0A 23 81 A8 37 34 BF 00 60 00 0E 06 BB 00 00 00 00 00 00 5C F1                                           2018     674706623     05/03/2018 00:24:50:984     9089      
322      DUMMY60          5C F1 00 0A 23 82 A8 37 34 BF 00 60 00 0F 06 BB 00 00 00 00 00 00 84 1C                                           2018     674706623     05/03/2018 00:24:50:984     9090      
323      DUMMY60          84 1C 00 0A 23 83 A8 37 34 BF 00 60 00 10 06 BB 00 00 00 00 00 00 8E 64                                           2018     674706623     05/03/2018 00:24:50:984     9091      
324      DUMMY60          8E 64 00 0A 23 84 A8 37 34 BF 00 60 00 11 06 BB 00 00 00 00 00 00 C5 8C                                           2018     674706623     05/03/2018 00:24:50:984     9092      
325      DUMMY60          C5 8C 00 0A 23 85 A8 37 34 BF 00 60 00 12 06 BB 00 00 00 00 00 00 2A EC                                           2018     674706623     05/03/2018 00:24:50:984     9093      
326      DUMMY60          2A EC 00 0A 23 86 A8 37 34 BF 00 60 00 13 06 BB 00 00 00 00 00 00 AC CC                                           2018     674706623     05/03/2018 00:24:50:984     9094      
327      DUMMY60          AC CC 00 0A 23 87 A8 37 34 BF 00 60 00 14 06 BB 00 00 00 00 00 00 C6 5A                                           2018     674706623     05/03/2018 00:24:50:984     9095      
328      DUMMY60          C6 5A 00 0A 23 88 A8 37 34 BF 00 60 00 15 06 BB 00 00 00 00 00 00 86 74                                           2018     674706623     05/03/2018 00:24:50:984     9096      
329      DUMMY60          86 74 00 0A 23 89 A8 37 34 BF 00 60 00 16 06 BB 00 00 00 00 00 00 70 33                                           2018     674706623     05/03/2018 00:24:50:984     9097      
330      DUMMY60          70 33 00 0A 23 8A A8 37 34 BF 00 60 00 17 06 BB 00 00 00 00 00 00 7C 15                                           2018     674706623     05/03/2018 00:24:50:984     9098      
331      DUMMY60          7C 15 00 0A 23 8B A8 37 34 BF 00 60 00 18 06 BB 00 00 00 00 00 00 DC 8C                                           2018     674706623     05/03/2018 00:24:50:984     9099      
332      DUMMY60          DC 8C 00 0A 23 8C A8 37 34 BF 00 60 00 19 06 BB 00 00 00 00 00 00 37 98                                           2018     674706623     05/03/2018 00:24:50:984     9100      
333      DUMMY60          37 98 00 0A 23 8D A8 37 35 FF 00 60 00 01 06 BC 00 00 00 00 00 00 61 51                                           2018     674706943     05/03/2018 00:24:55:984     9101      
334      TIMEPACKET       61 51 00 0A 23 8E A8 37 44 FF 00 05 00 00 00 00 00 00 00 00 00 00 D4 30                                           2018     674710783     05/03/2018 00:25:55:984     9102      
335      DUMMY60          D4 30 00 0A 23 8F A8 37 52 BF 00 60 00 02 06 C3 00 00 00 00 00 00 B8 D4                                           2018     674714303     05/03/2018 00:26:50:984     9103      
336      DUMMY60          B8 D4 00 0A 23 90 A8 37 52 BF 00 60 00 03 06 C3 00 00 00 00 00 00 B9 C7                                           2018     674714303     05/03/2018 00:26:50:984     9104      
337      DUMMY60          B9 C7 00 0A 23 91 A8 37 52 BF 00 60 00 04 06 C3 00 00 00 00 00 00 95 A0                                           2018     674714303     05/03/2018 00:26:50:984     9105      
338      DUMMY60          95 A0 00 0A 23 92 A8 37 52 BF 00 60 00 05 06 C3 00 00 00 00 00 00 C3 A7                                           2018     674714303     05/03/2018 00:26:50:984     9106      
339      DUMMY60          C3 A7 00 0A 23 93 A8 37 52 BF 00 60 00 06 06 C3 00 00 00 00 00 00 E3 6C                                           2018     674714303     05/03/2018 00:26:50:984     9107      
340      DUMMY60          E3 6C 00 0A 23 94 A8 37 52 BF 00 60 00 07 06 C3 00 00 00 00 00 00 9C 9B                                           2018     674714303     05/03/2018 00:26:50:984     9108      
341      DUMMY60          9C 9B 00 0A 23 95 A8 37 52 BF 00 60 00 08 06 C3 00 00 00 00 00 00 FE 7A                                           2018     674714303     05/03/2018 00:26:50:984     9109      
342      DUMMY60          FE 7A 00 0A 23 96 A8 37 52 BF 00 60 00 09 06 C3 00 00 00 00 00 00 B5 EF                                           2018     674714303     05/03/2018 00:26:50:984     9110      
343      DUMMY60          B5 EF 00 0A 23 97 A8 37 52 BF 00 60 00 0A 06 C3 00 00 00 00 00 00 BF B4                                           2018     674714303     05/03/2018 00:26:50:984     9111      
344      DUMMY60          BF B4 00 0A 23 98 A8 37 52 BF 00 60 00 0B 06 C3 00 00 00 00 00 00 10 CC                                           2018     674714303     05/03/2018 00:26:50:984     9112      
345      DUMMY60          10 CC 00 0A 23 99 A8 37 52 BF 00 60 00 0C 06 C3 00 00 00 00 00 00 79 41                                           2018     674714303     05/03/2018 00:26:50:984     9113      
346      DUMMY60          79 41 00 0A 23 9A A8 37 52 BF 00 60 00 0D 06 C3 00 00 00 00 00 00 64 1F                                           2018     674714303     05/03/2018 00:26:50:984     9114      
347      DUMMY60          64 1F 00 0A 23 9B A8 37 52 BF 00 60 00 0E 06 C3 00 00 00 00 00 00 F6 7E                                           2018     674714303     05/03/2018 00:26:50:984     9115      
348      DUMMY60          F6 7E 00 0A 23 9C A8 37 52 BF 00 60 00 0F 06 C3 00 00 00 00 00 00 70 AB                                           2018     674714303     05/03/2018 00:26:50:984     9116      
349      DUMMY60          70 AB 00 0A 23 9D A8 37 52 BF 00 60 00 10 06 C3 00 00 00 00 00 00 7C 9D                                           2018     674714303     05/03/2018 00:26:50:984     9117      
350      DUMMY60          7C 9D 00 0A 23 9E A8 37 52 BF 00 60 00 11 06 C3 00 00 00 00 00 00 00 7A                                           2018     674714303     05/03/2018 00:26:50:984     9118      
351      DUMMY60          00 7A 00 0A 23 9F A8 37 52 BF 00 60 00 12 06 C3 00 00 00 00 00 00 EF 2E                                           2018     674714303     05/03/2018 00:26:50:984     9119      
352      DUMMY60          EF 2E 00 0A 23 A0 A8 37 52 BF 00 60 00 13 06 C3 00 00 00 00 00 00 6B 58                                           2018     674714303     05/03/2018 00:26:50:984     9120      
353      DUMMY60          6B 58 00 0A 23 A1 A8 37 52 BF 00 60 00 14 06 C3 00 00 00 00 00 00 93 B3                                           2018     674714303     05/03/2018 00:26:50:984     9121      
354      DUMMY60          93 B3 00 0A 23 A2 A8 37 52 BF 00 60 00 15 06 C3 00 00 00 00 00 00 2E 5D                                           2018     674714303     05/03/2018 00:26:50:984     9122      
355      DUMMY60          2E 5D 00 0A 23 A3 A8 37 52 BF 00 60 00 16 06 C3 00 00 00 00 00 00 D9 9E                                           2018     674714303     05/03/2018 00:26:50:984     9123      
356      DUMMY60          D9 9E 00 0A 23 A4 A8 37 52 BF 00 60 00 17 06 C3 00 00 00 00 00 00 AA BF                                           2018     674714303     05/03/2018 00:26:50:984     9124      
357      DUMMY60          AA BF 00 0A 23 A5 A8 37 52 BF 00 60 00 18 06 C3 00 00 00 00 00 00 4E 9D                                           2018     674714303     05/03/2018 00:26:50:984     9125      
358      DUMMY60          4E 9D 00 0A 23 A6 A8 37 52 BF 00 60 00 19 06 C3 00 00 00 00 00 00 80 CD                                           2018     674714303     05/03/2018 00:26:50:984     9126      
359      DUMMY60          80 CD 00 0A 23 A7 A8 37 53 FF 00 60 00 01 06 C3 00 00 00 00 00 00 13 B9                                           2018     674714623     05/03/2018 00:26:55:984     9127      
360      TIMEPACKET       13 B9 00 0A 23 A8 A8 37 62 FF 00 05 00 00 00 00 00 00 00 00 00 00 2A 80                                           2018     674718463     05/03/2018 00:27:55:984     9128      
361      DUMMY60          2A 80 00 0A 23 A9 A8 37 70 BF 00 60 00 02 06 C5 00 00 00 00 00 00 03 5E                                           2018     674721983     05/03/2018 00:28:50:984     9129      
362      DUMMY60          03 5E 00 0A 23 AA A8 37 70 BF 00 60 00 03 06 C5 00 00 00 00 00 00 30 DA                                           2018     674721983     05/03/2018 00:28:50:984     9130      
363      DUMMY60          30 DA 00 0A 23 AB A8 37 70 BF 00 60 00 04 06 C5 00 00 00 00 00 00 A1 47                                           2018     674721983     05/03/2018 00:28:50:984     9131      
364      DUMMY60          98 51 00 0A 23 AF A8 37 70 BF 00 60 00 08 06 C5 00 00 00 00 00 00 4E E5                                           2018     674721983     05/03/2018 00:28:50:984     9135      
365      DUMMY60          4E E5 00 0A 23 B0 A8 37 70 BF 00 60 00 09 06 C5 00 00 00 00 00 00 32 20                                           2018     674721983     05/03/2018 00:28:50:984     9136      
366      DUMMY60          32 20 00 0A 23 B1 A8 37 70 BF 00 60 00 0A 06 C5 00 00 00 00 00 00 6B 02                                           2018     674721983     05/03/2018 00:28:50:984     9137      
367      DUMMY60          6B 02 00 0A 23 B2 A8 37 70 BF 00 60 00 0B 06 C5 00 00 00 00 00 00 5C 16                                           2018     674721983     05/03/2018 00:28:50:984     9138      
368      DUMMY60          5C 16 00 0A 23 B3 A8 37 70 BF 00 60 00 0C 06 C5 00 00 00 00 00 00 D2 EB                                           2018     674721983     05/03/2018 00:28:50:984     9139      
369      DUMMY60          D2 EB 00 0A 23 B4 A8 37 70 BF 00 60 00 0D 06 C5 00 00 00 00 00 00 00 76                                           2018     674721983     05/03/2018 00:28:50:984     9140      
370      DUMMY60          00 76 00 0A 23 B5 A8 37 70 BF 00 60 00 0E 06 C5 00 00 00 00 00 00 F1 F3                                           2018     674721983     05/03/2018 00:28:50:984     9141      
371      DUMMY60          F1 F3 00 0A 23 B6 A8 37 70 BF 00 60 00 0F 06 C5 00 00 00 00 00 00 7A AB                                           2018     674721983     05/03/2018 00:28:50:984     9142      
372      DUMMY60          7A AB 00 0A 23 B7 A8 37 70 BF 00 60 00 10 06 C5 00 00 00 00 00 00 A9 70                                           2018     674721983     05/03/2018 00:28:50:984     9143      
373      DUMMY60          A9 70 00 0A 23 B8 A8 37 70 BF 00 60 00 11 06 C5 00 00 00 00 00 00 D1 16                                           2018     674721983     05/03/2018 00:28:50:984     9144      
374      DUMMY60          D1 16 00 0A 23 B9 A8 37 70 BF 00 60 00 12 06 C5 00 00 00 00 00 00 7A 19                                           2018     674721983     05/03/2018 00:28:50:984     9145      
375      DUMMY60          7A 19 00 0A 23 BA A8 37 70 BF 00 60 00 13 06 C5 00 00 00 00 00 00 5E 19                                           2018     674721983     05/03/2018 00:28:50:984     9146      
376      DUMMY60          5E 19 00 0A 23 BB A8 37 70 BF 00 60 00 14 06 C5 00 00 00 00 00 00 32 BC                                           2018     674721983     05/03/2018 00:28:50:984     9147      
377      DUMMY60          32 BC 00 0A 23 BC A8 37 70 BF 00 60 00 15 06 C5 00 00 00 00 00 00 64 3E                                           2018     674721983     05/03/2018 00:28:50:984     9148      
378      DUMMY60          64 3E 00 0A 23 BD A8 37 70 BF 00 60 00 16 06 C5 00 00 00 00 00 00 C0 54                                           2018     674721983     05/03/2018 00:28:50:984     9149      
379      DUMMY60          C0 54 00 0A 23 BE A8 37 70 BF 00 60 00 17 06 C5 00 00 00 00 00 00 0F 5E                                           2018     674721983     05/03/2018 00:28:50:984     9150      
380      DUMMY60          0F 5E 00 0A 23 BF A8 37 70 BF 00 60 00 18 06 C5 00 00 00 00 00 00 D3 16                                           2018     674721983     05/03/2018 00:28:50:984     9151      
381      DUMMY60          D3 16 00 0A 23 C0 A8 37 70 BF 00 60 00 19 06 C5 00 00 00 00 00 00 68 E7                                           2018     674721983     05/03/2018 00:28:50:984     9152      
382      DUMMY60          68 E7 00 0A 23 C1 A8 37 71 FF 00 60 00 01 06 C4 00 00 00 00 00 00 65 7B                                           2018     674722303     05/03/2018 00:28:55:984     9153      
383      TIMEWRITELOW     65 7B 00 0A 23 C2 A8 37 7C FF 00 03 01 FF 00 41 00 00 00 00 00 00 71 BF                                           2018     674725119     05/03/2018 00:29:39:984     9154      
384      TIMEPACKET       71 BF 00 0A 23 C3 A8 37 8B FF 00 05 00 00 00 00 00 00 00 00 00 00 11 85                                           2018     674728959     05/03/2018 00:30:39:984     9155      
385      TIMEWRITELOW     11 85 00 0A 23 C4 A8 37 8C 3F 00 03 01 00 00 3F 00 00 00 00 00 00 F9 B2                                           2018     674729023     05/03/2018 00:30:40:984     9156      
386      DUMMY60          F9 B2 00 0A 23 C5 A8 37 8E BF 00 60 00 02 06 C7 00 00 00 00 00 00 78 8C                                           2018     674729663     05/03/2018 00:30:50:984     9157      
387      DUMMY60          78 8C 00 0A 23 C6 A8 37 8E BF 00 60 00 03 06 C7 00 00 00 00 00 00 E5 B2                                           2018     674729663     05/03/2018 00:30:50:984     9158      
388      DUMMY60          E5 B2 00 0A 23 C7 A8 37 8E BF 00 60 00 04 06 C7 00 00 00 00 00 00 47 64                                           2018     674729663     05/03/2018 00:30:50:984     9159      
389      DUMMY60          47 64 00 0A 23 C8 A8 37 8E BF 00 60 00 05 06 C7 00 00 00 00 00 00 2D 50                                           2018     674729663     05/03/2018 00:30:50:984     9160      
390      DUMMY60          2D 50 00 0A 23 C9 A8 37 8E BF 00 60 00 06 06 C7 00 00 00 00 00 00 CE DF                                           2018     674729663     05/03/2018 00:30:50:984     9161      
391      DUMMY60          CE DF 00 0A 23 CA A8 37 8E BF 00 60 00 07 06 C7 00 00 00 00 00 00 57 CA                                           2018     674729663     05/03/2018 00:30:50:984     9162      
392      DUMMY60          57 CA 00 0A 23 CB A8 37 8E BF 00 60 00 08 06 C7 00 00 00 00 00 00 D7 54                                           2018     674729663     05/03/2018 00:30:50:984     9163      
393      DUMMY60          D7 54 00 0A 23 CC A8 37 8E BF 00 60 00 09 06 C7 00 00 00 00 00 00 5F 6D                                           2018     674729663     05/03/2018 00:30:50:984     9164      
394      DUMMY60          5F 6D 00 0A 23 CD A8 37 8E BF 00 60 00 0A 06 C7 00 00 00 00 00 00 1F 0B                                           2018     674729663     05/03/2018 00:30:50:984     9165      
395      DUMMY60          1F 0B 00 0A 23 CE A8 37 8E BF 00 60 00 0B 06 C7 00 00 00 00 00 00 DA EF                                           2018     674729663     05/03/2018 00:30:50:984     9166      
396      DUMMY60          DA EF 00 0A 23 CF A8 37 8E BF 00 60 00 0C 06 C7 00 00 00 00 00 00 99 6A                                           2018     674729663     05/03/2018 00:30:50:984     9167      
397      DUMMY60          99 6A 00 0A 23 D0 A8 37 8E BF 00 60 00 0D 06 C7 00 00 00 00 00 00 7E 65                                           2018     674729663     05/03/2018 00:30:50:984     9168      
398      DUMMY60          7E 65 00 0A 23 D1 A8 37 8E BF 00 60 00 0E 06 C7 00 00 00 00 00 00 91 7E                                           2018     674729663     05/03/2018 00:30:50:984     9169      
399      DUMMY60          91 7E 00 0A 23 D2 A8 37 8E BF 00 60 00 0F 06 C7 00 00 00 00 00 00 2E 13                                           2018     674729663     05/03/2018 00:30:50:984     9170      
400      DUMMY60          2E 13 00 0A 23 D3 A8 37 8E BF 00 60 00 10 06 C7 00 00 00 00 00 00 BC 59                                           2018     674729663     05/03/2018 00:30:50:984     9171      
401      DUMMY60          BC 59 00 0A 23 D4 A8 37 8E BF 00 60 00 11 06 C7 00 00 00 00 00 00 96 7A                                           2018     674729663     05/03/2018 00:30:50:984     9172      
402      DUMMY60          96 7A 00 0A 23 D5 A8 37 8E BF 00 60 00 12 06 C7 00 00 00 00 00 00 27 E2                                           2018     674729663     05/03/2018 00:30:50:984     9173      
403      DUMMY60          27 E2 00 0A 23 D6 A8 37 8E BF 00 60 00 13 06 C7 00 00 00 00 00 00 8A 16                                           2018     674729663     05/03/2018 00:30:50:984     9174      
404      DUMMY60          8A 16 00 0A 23 D7 A8 37 8E BF 00 60 00 14 06 C7 00 00 00 00 00 00 A6 0A                                           2018     674729663     05/03/2018 00:30:50:984     9175      
405      DUMMY60          A6 0A 00 0A 23 D8 A8 37 8E BF 00 60 00 15 06 C7 00 00 00 00 00 00 0D D8                                           2018     674729663     05/03/2018 00:30:50:984     9176      
406      DUMMY60          0D D8 00 0A 23 D9 A8 37 8E BF 00 60 00 16 06 C7 00 00 00 00 00 00 10 17                                           2018     674729663     05/03/2018 00:30:50:984     9177      
407      DUMMY60          10 17 00 0A 23 DA A8 37 8E BF 00 60 00 17 06 C7 00 00 00 00 00 00 08 02                                           2018     674729663     05/03/2018 00:30:50:984     9178      
408      DUMMY60          08 02 00 0A 23 DB A8 37 8E BF 00 60 00 18 06 C7 00 00 00 00 00 00 5F D1                                           2018     674729663     05/03/2018 00:30:50:984     9179      
409      DUMMY60          5F D1 00 0A 23 DC A8 37 8E BF 00 60 00 19 06 C7 00 00 00 00 00 00 72 05                                           2018     674729663     05/03/2018 00:30:50:984     9180      
410      DUMMY60          72 05 00 0A 23 DD A8 37 8F FF 00 60 00 01 06 C7 00 00 00 00 00 00 03 2C                                           2018     674729983     05/03/2018 00:30:55:984     9181      
411      TIMEPACKET       03 2C 00 0A 23 DE A8 37 9E FF 00 05 00 00 00 00 00 00 00 00 00 00 94 D6                                           2018     674733823     05/03/2018 00:31:55:984     9182      
