PACKET INFORMATION OF SPOT_8
Report Taken on : 30/Apr/18 09:37:21
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
61        DUMMY60          5C B0 00 08 0F 71 A6 E4 8B 3F 00 60 00 08 0E 0A 00 00 00 00 00 00 4C D8                                           2018     652512063     04/29/2018 00:05:00:984     3953      
62        DUMMY60          4C D8 00 08 0F 72 A6 E4 8B 3F 00 60 00 09 0E 0A 00 00 00 00 00 00 F2 20                                           2018     652512063     04/29/2018 00:05:00:984     3954      
63        DUMMY60          F2 20 00 08 0F 73 A6 E4 8B 3F 00 60 00 0A 0E 0A 00 00 00 00 00 00 E1 30                                           2018     652512063     04/29/2018 00:05:00:984     3955      
64        DUMMY60          E1 30 00 08 0F 74 A6 E4 8B 3F 00 60 00 0B 0E 0A 00 00 00 00 00 00 FD 5E                                           2018     652512063     04/29/2018 00:05:00:984     3956      
65        DUMMY60          FD 5E 00 08 0F 75 A6 E4 8B 3F 00 60 00 0C 0E 0A 00 00 00 00 00 00 1D 7E                                           2018     652512063     04/29/2018 00:05:00:984     3957      
66        DUMMY60          1D 7E 00 08 0F 76 A6 E4 8B 3F 00 60 00 0D 0E 0A 00 00 00 00 00 00 CF A2                                           2018     652512063     04/29/2018 00:05:00:984     3958      
67        DUMMY60          CF A2 00 08 0F 77 A6 E4 8B 3F 00 60 00 0E 0E 0A 00 00 00 00 00 00 F0 A7                                           2018     652512063     04/29/2018 00:05:00:984     3959      
68        DUMMY60          F0 A7 00 08 0F 78 A6 E4 8B 3F 00 60 00 0F 0E 0A 00 00 00 00 00 00 C4 16                                           2018     652512063     04/29/2018 00:05:00:984     3960      
69        DUMMY60          C4 16 00 08 0F 79 A6 E4 8B 3F 00 60 00 10 0E 0A 00 00 00 00 00 00 0F 98                                           2018     652512063     04/29/2018 00:05:00:984     3961      
70        DUMMY60          0F 98 00 08 0F 7A A6 E4 8B 3F 00 60 00 11 0E 0A 00 00 00 00 00 00 77 75                                           2018     652512063     04/29/2018 00:05:00:984     3962      
71        DUMMY60          77 75 00 08 0F 7B A6 E4 8B 3F 00 60 00 12 0E 0A 00 00 00 00 00 00 4B DB                                           2018     652512063     04/29/2018 00:05:00:984     3963      
72        DUMMY60          4B DB 00 08 0F 7C A6 E4 8B 3F 00 60 00 13 0E 0A 00 00 00 00 00 00 D4 08                                           2018     652512063     04/29/2018 00:05:00:984     3964      
73        DUMMY60          D4 08 00 08 0F 7D A6 E4 8B 3F 00 60 00 14 0E 0A 00 00 00 00 00 00 F0 74                                           2018     652512063     04/29/2018 00:05:00:984     3965      
